date,symbol,forward_return,composite_zscore,Chaikin_Oscillator_aligned_z,MACD_aligned_z,Mom_12M_Refined_aligned_z
2015-01-02,T,-0.009448061113948691,-0.18156662548665473,0.6359795296591958,-0.5451226954536855,-0.6355567106654745
2015-01-02,TRV,-0.012044560377431623,0.24366066124895694,-0.5187117704788091,0.8634332374339255,0.38626051679175444
2015-01-02,UNH,-0.016471108393705136,0.8835883196406309,-0.38693028912238503,1.4201896671187997,1.617505580925478
2015-01-02,UTX,-0.016690345637018766,-0.1667623635784415,-0.31267418787736684,0.8593022552427646,-1.0469151581007223
2015-01-02,V,-0.022073494519935566,0.44077780987505877,0.011419697253213786,0.955185138367951,0.35572859400401147
2015-01-02,VZ,-0.008304919071381978,-0.59676939931997,-0.194118048281155,-0.9272224094727156,-0.6689677402060394
2015-01-02,WMT,-0.002910697374643445,0.17161398051189924,0.6921709134035084,-0.02010883461386992,-0.15722013725394077
2015-01-02,XOM,-0.027361675910771766,-1.0463529695497469,-1.4283079042595948,-0.4786102358455254,-1.2321407685441206
2015-01-05,AXP,-0.021312054691352778,-0.3330453832346057,-0.5845177099103284,0.4013811498854378,-0.8159995896789265
2015-01-05,BA,-0.011778608874466023,-0.3875163417166971,-0.6284057045903648,0.6272994458938203,-1.1614427664535465
2015-01-05,CAT,-0.006434470724951735,-0.7723195695869647,-0.3698839654462207,-2.0,0.05292525668532647
2015-01-05,CSCO,-0.00036968818925675606,0.7707410519696992,0.9615694710679402,0.13252782673523558,1.218125858105922
2015-01-05,CVX,-0.00046256302664116067,-0.941971705297847,-0.9879731850763092,-0.42215732641011855,-1.4157846044071132
2015-01-05,DD,-0.016070396731351466,-0.2759315608684888,-0.013382072252629964,-0.9511178157213314,0.13670520536849493
2015-01-05,DIS,-0.005304122460733307,0.40525875503785214,-0.6973030214191949,1.2791632227257652,0.6339160638069862
2015-01-05,GE,-0.021544611718741113,-0.9679159974625122,-0.45391841496305024,-1.3125766352061385,-1.1372529422183477
2015-01-05,GS,-0.020228912833640478,0.025924203534494927,-0.7133239959891238,1.1765578813337512,-0.3854612747411426
2015-01-05,HD,-0.003061633451106882,0.5530792874216582,-0.8062790458505866,1.7828125985403973,0.6827043095751639
2015-01-05,IBM,-0.02156605399994449,-0.9724734249992583,-0.34198977630288757,-0.832091510821302,-1.743338987873585
2015-01-05,INTC,-0.018637003137089714,1.3284141587166876,2.0,-0.014757523849937207,2.0
2015-01-05,JNJ,-0.00491383130396994,-0.14647324683111154,0.100896722331477,-1.0402386975263607,0.4999222347015491
2015-01-05,JPM,-0.025928920351054874,0.02036269211473607,0.2579874236628834,0.304932895586009,-0.5018322429046842
2015-01-05,KO,0.0075945098281968715,0.06943942682729735,0.7943624481560413,-0.41612559731104587,-0.16991857036310334
2015-01-05,MCD,0.0018436341382424004,-0.4946656910058668,-0.28587767761830346,-0.34833387638035473,-0.8497855190189423
2015-01-05,MMM,-0.010663696751470386,0.4552041659375596,-0.6688798283969325,1.5709124177056424,0.46357990850396874
2015-01-05,MRK,0.039283164008059535,-0.08532096808442231,-0.2726904997481306,-0.7848535831703306,0.8015811786651943
2015-01-05,MSFT,-0.014677324819822757,0.9665071005703574,2.0,-0.5869790111945883,1.4865003129056606
2015-01-05,NKE,-0.005882268058602591,-0.032171008753461315,-0.7435688605277544,-0.3628119590330161,1.0098677933003866
2015-01-05,PFE,0.008343964913905877,-0.07596113480117858,0.3996912866428549,-0.1751369958085399,-0.45243769523785077
2015-01-05,PG,-0.004555443813388127,0.10033663718914797,-0.2906559182312689,0.4719970861260522,0.11966874367266063
2015-01-05,T,0.0014903508202444016,0.03815949321477341,1.1663643784630031,-0.378707790066936,-0.6731781087517469
2015-01-05,TRV,-0.008927669332679078,0.2004319139079965,-0.7191357123526148,0.8542751148232971,0.4661563392533072
2015-01-05,UNH,-0.0020180213526425073,0.8167696064337879,-0.558704658523196,1.329850970183209,1.6791625076413508
2015-01-05,UTX,-0.014144026653083897,-0.18041569712242525,-0.42653445121391503,0.8765705954171642,-0.991283235570525
2015-01-05,V,-0.006443631463202482,0.4545678548038469,-0.025936643664648786,0.990000372284327,0.3996398357918626
2015-01-05,VZ,0.010092202284671448,-0.3819209122798172,0.2909371352444278,-0.8045243937144612,-0.6321754783694183
2015-01-05,WMT,0.0077062567890398,0.1955927286038394,0.6671095678702931,0.14871027610963977,-0.22904165816841465
2015-01-05,XOM,-0.005316654957464584,-0.931638304721067,-1.1403173303530052,-0.4924164433552033,-1.1621811404549924
2015-01-06,AXP,0.02184027622652107,-0.4010537369941131,-0.5556432600989774,0.10331022118922695,-0.7508281720725889
2015-01-06,BA,0.015525600702004372,-0.410926886862453,-0.6283888794383627,0.5979827927442813,-1.2023745738932776
2015-01-06,CAT,0.015497000002109962,-0.7762316376687974,-0.42123851017185526,-2.0,0.09254359716546287
2015-01-06,CSCO,0.009242047622405547,1.10273319286511,1.9360905681524716,0.3083306228027448,1.0637783876401132
2015-01-06,CVX,-0.0008327014506867014,-0.9334364892499013,-0.9075043963541574,-0.455359372997073,-1.4374456983984734
2015-01-06,DD,-0.0016101739236883406,-0.20831166663633607,0.030672971686979984,-0.8348653571840052,0.179257385588017
2015-01-06,DIS,0.010229692569426296,0.41752157685914276,-0.6405606669912128,1.2694240584877763,0.6237013390808648
2015-01-06,GE,0.0004158069613466875,-1.0650294304529693,-0.26977737486627057,-1.7984896396219634,-1.1268212768706738
2015-01-06,GS,0.014902685168219465,-0.22015694596038257,-0.6460380571410664,0.3883469971314798,-0.4027797778715611
2015-01-06,HD,0.034274505084399554,0.6093250250302139,-0.7082570180369551,1.7937347186501709,0.7424973744774259
2015-01-06,IBM,-0.006535777356144523,-0.9921311778796075,-0.3440224635662125,-0.9534001940903163,-1.6789708759822934
2015-01-06,INTC,0.020975244916832336,1.3553673204866292,2.0,0.06610196145988717,2.0
2015-01-06,JNJ,0.022076088319281206,-0.18564179453517138,0.01719900208114392,-0.9693166704025126,0.3951922847158545
2015-01-06,JPM,0.0015260489534001387,0.048460879227095265,0.4653231925110075,0.244372554297226,-0.5643131091269478
2015-01-06,KO,0.012481970206612347,0.10944847832120752,0.6943211665219966,-0.16354092343734858,-0.20243480812102546
2015-01-06,MCD,0.01742438519830114,-0.4193106135559586,-0.27609682746083475,-0.2136740472843644,-0.7681609659226768
2015-01-06,MMM,0.007248921072599668,0.39502969575576313,-0.6125555335059101,1.3297491476733045,0.46789547309989493
2015-01-06,MRK,0.021386246253375152,-0.1643572175831122,-0.9948264551098852,-0.2848705931750256,0.7866253955355742
2015-01-06,MSFT,0.01270551434001943,1.074176415644549,2.0,-0.5247483426270548,1.747277589560702
2015-01-06,NKE,0.02065620329331197,0.028657035943882397,-0.6696778609182825,-0.30188910230548766,1.0575380710554174
2015-01-06,PFE,0.01368568219815236,-0.03640341295893388,0.3034684749910064,0.06817178160005022,-0.48085049546785824
2015-01-06,PG,0.005245770137283001,0.11546187688475583,-0.28013673286869034,0.5031848206585471,0.12333754286441072
2015-01-06,T,0.005830307621456754,-0.01602605419968206,0.8106979486842594,-0.1411723025189743,-0.7176038087643313
2015-01-06,TRV,0.01704784662956471,0.18291142359767054,-0.6865349610632532,0.7997999991422341,0.4354692327140307
2015-01-06,UNH,0.01021055804655746,0.7642921039671297,-0.5612741784605356,1.2776753967013905,1.5764750936605338
2015-01-06,UTX,0.01085006832707025,-0.19137519612208917,-0.46666653432368926,0.8385581849721871,-0.9460172390147653
2015-01-06,V,0.01339831218324572,0.42974597972927464,-0.12697811838354225,1.0236323698748402,0.39258368769652585
2015-01-06,VZ,-0.006453102850308756,-0.3896599720304635,0.060718154843987904,-0.5616979051853286,-0.6680001657500497
2015-01-06,WMT,0.02653215607069681,0.17127830436146937,0.3254909041143367,0.4027003870173798,-0.21435637804730848
2015-01-06,XOM,0.010133036061971579,-0.8115048424819641,-0.7906111464762627,-0.4616132805377607,-1.1822901004318687
2015-01-07,AXP,0.014175023037956702,-0.37558699105717247,-0.4826588849672847,-0.01183704667329723,-0.6322650415309354
2015-01-07,BA,0.01768235452202438,-0.38324319343311214,-0.5911388100194528,0.6769453368825705,-1.235536107162454
2015-01-07,CAT,0.010249317487476706,-0.8171409275303998,-0.47210187499840034,-2.0,0.020679092407200953
2015-01-07,CSCO,0.007692448478720193,1.077216179513469,2.0,0.34819941488455824,0.8834491236558484
2015-01-07,CVX,0.022882781366230676,-0.9243730261470596,-0.6584309107202261,-0.5618395742713848,-1.552848593449568
2015-01-07,DD,0.024884640358835197,0.006854744337912759,0.4432421353648277,-0.7871156423460697,0.36443773999498025
2015-01-07,DIS,0.010341372240300073,0.3986169294453428,-0.631220716367572,1.1844251802872905,0.6426463244163102
2015-01-07,GE,0.012042925503123358,-1.038262783806988,0.017056373075715142,-2.0,-1.1318447244966796
2015-01-07,GS,0.015965450516624236,-0.27861385079347495,-0.5800012979977991,-0.06641462750605294,-0.18942562687657283
2015-01-07,HD,0.022124329039548307,0.6617449935241335,-0.7545962963401447,1.9499691701796933,0.789862106732852
2015-01-07,IBM,0.021734917681540455,-1.0653495574113798,-0.20867400672882755,-1.1757759652958268,-1.8115987002094849
2015-01-07,INTC,0.018600643314952814,1.3681357177147504,2.0,0.10440715314425167,2.0
2015-01-07,JNJ,0.007862853425521177,-0.14618856922080775,-0.06111476421654476,-0.698174161689085,0.32072321824320643
2015-01-07,JPM,0.02234620306583124,0.2369346522610969,0.9182998740832005,0.08016753523238848,-0.28766345253229836
2015-01-07,KO,0.012096188263075236,0.14339171677446974,0.6204466115638898,0.0034996105633352263,-0.19377107180381584
2015-01-07,MCD,0.0037227759622915357,-0.36653165840724317,-0.35028253408852666,-0.015315285605704235,-0.7339971555274987
2015-01-07,MMM,0.023967371229625556,0.3207521051077174,-0.5578492129346766,1.0242906260647922,0.4958149021930366
2015-01-07,MRK,0.020126536843152243,-0.2500695770647227,-1.749271654050904,0.1659752729529523,0.8330876499037835
2015-01-07,MSFT,0.029418142623910404,1.0508995992091659,2.0,-0.46749504616915016,1.6201938437966477
2015-01-07,NKE,0.023084164037596944,0.06145749493766254,-0.7091456975371869,-0.21314060235467405,1.1066587847048486
2015-01-07,PFE,0.020408307001005266,-0.10663830793662064,-0.0865892415340176,0.19237483225579066,-0.425700514531635
2015-01-07,PG,0.01143565380203948,0.086634471072834,-0.22917904005873205,0.43466648299655897,0.05441597028067502
2015-01-07,T,0.009949284354742183,0.04093605906534773,0.8396561271895778,-0.03298127364947821,-0.6838666763440564
2015-01-07,TRV,0.02076177734235829,0.21861441499476966,-0.6570822976609316,0.7906722365396297,0.5222533061056109
2015-01-07,UNH,0.04773327718492326,0.6678970455365091,-0.5352859451747721,1.1551369550747572,1.3838401267095422
2015-01-07,UTX,0.017031729002276785,-0.2174517461421439,-0.41415851731031333,0.7235194744492609,-0.9617161955653792
2015-01-07,V,0.01341217569436881,0.3721699920147445,-0.2954375320597696,0.9840575995123587,0.42788990859164433
2015-01-07,VZ,0.021433288185237265,-0.22938300169806558,0.5234827731964583,-0.45171500667699244,-0.7599167716136627
2015-01-07,WMT,0.021105878541062717,-0.007867964676155434,-0.31638708286759115,0.5637919590027262,-0.2710087701636013
2015-01-07,XOM,0.01664428084031755,-0.7763772883511232,-0.6103886618958234,-0.42440211685991236,-1.2943410862976341
2015-01-08,AXP,-0.012666975118169388,-0.302413275288144,-0.2627843059027771,-0.09539546739674054,-0.5490600525649143
2015-01-08,BA,-0.001972816588814319,-0.29741656310208925,-0.423766821208799,0.8292884324870605,-1.2977713005845293
2015-01-08,CAT,-0.011949036123502288,-0.8553226262593482,-0.30651812040834414,-2.0,-0.2594497583697004
2015-01-08,CSCO,0.010178139162004607,1.0111990463533156,2.0,0.22920367586252385,0.8043934631974234
2015-01-08,CVX,-0.01992572356199751,-0.9072998934700734,-0.5291109066417513,-0.5521736268012398,-1.6406151469672288
2015-01-08,DD,-0.0015733311615427903,-0.04180666304155451,0.5975735555326455,-0.7978962056394201,0.0749026609821111
2015-01-08,DIS,0.0049044748553648265,0.5063903964411351,-0.29357711220857896,1.0354669441674609,0.7772813573645235
2015-01-08,GE,-0.013951528676333869,-1.0230714503091949,0.07925685208542342,-2.0,-1.1484712030130078
2015-01-08,GS,-0.015346327203829557,-0.2202053502841931,-0.3214217929244101,-0.21363399490866322,-0.1255602630195061
2015-01-08,HD,-0.017147973998420607,0.7249924074909866,-0.6387371431374906,2.0,0.8137143656104503
2015-01-08,IBM,0.004355639701483671,-0.9757168273444469,-0.030807492173776915,-1.1511117201920995,-1.7452312696674641
2015-01-08,INTC,0.0019081181581892537,1.3489385908935485,2.0,0.046815772680645955,2.0
2015-01-08,JNJ,-0.013629340873345108,-0.1027536652078147,-0.11884355349130059,-0.5344364212719895,0.345018979139846
2015-01-08,JPM,-0.01738693607937003,0.2747843904811538,1.2190631267731422,-0.05938949451725274,-0.335320460812428
2015-01-08,KO,-0.01103240801861427,0.032465985604754825,0.2258601693206458,0.023875473504041074,-0.15233768601042239
2015-01-08,MCD,-0.012187407189956478,-0.3335705290861431,-0.11417365523674809,0.014684404266361493,-0.9012223362880428
2015-01-08,MMM,-0.012283659440650907,0.33869829176756006,-0.39240035853209027,0.9117314865286856,0.4967637473060849
2015-01-08,MRK,-0.00461428407657094,-0.20154871992200177,-2.0,0.4511161014938451,0.9442377387401495
2015-01-08,MSFT,-0.008405259048031244,1.0117878117041217,1.7995284067224377,-0.3943108382345655,1.6301458666244926
2015-01-08,NKE,-0.011024035972643897,0.07313736332238892,-0.6231655347532746,-0.15831809359934498,1.0008957183197864
2015-01-08,PFE,0.0046152625767106326,-0.27050056164222497,-0.5354533625977063,0.1747479734099496,-0.4507962957389184
2015-01-08,PG,-0.009330188065849732,0.12925450497859728,-0.15195702103945424,0.3165658076610226,0.22315472831422348
2015-01-08,T,-0.002984972394857066,-0.11451897806225485,0.3844137053445975,-0.08875126790734815,-0.6392193716240139
2015-01-08,TRV,-0.012595556949389075,0.36573335002799157,-0.4387315781279779,0.8317840083622369,0.7041476198497159
2015-01-08,UNH,-0.009360326034536848,0.8128321625791912,-0.41419680775274914,1.411614379267258,1.4410789162230648
2015-01-08,UTX,-0.005494875530698717,-0.1682165888036029,-0.268697476206511,0.582142892738936,-0.8180951829432338
2015-01-08,V,-0.014823047701792214,0.325686709638718,-0.2949049983558242,0.8686580128070646,0.4033071144649136
2015-01-08,VZ,-0.008901729926984792,-0.22483597154195012,0.389485208303999,-0.4244120961604276,-0.6395810267694217
2015-01-08,WMT,-0.012379643010914432,-0.2640671103804788,-1.190558167005535,0.5724884876946903,-0.17413165183059173
2015-01-08,XOM,-0.0014097843774001362,-0.8202149874984754,-0.6904127064818647,-0.39868533948784296,-1.3715469165257186
2015-01-09,AXP,-0.010174242315481696,-0.3017783465643776,-0.19442728691979907,-0.21029896244580834,-0.5006087903275254
2015-01-09,BA,-0.005093718289015725,-0.2807979634529956,-0.44446830899257117,0.971102375630294,-1.3690279569967096
2015-01-09,CAT,-0.008670557998479267,-0.8554111874934819,-0.29527414860701723,-2.0,-0.2709594138734283
2015-01-09,CSCO,0.009356020911536866,1.0695278022620567,2.0,0.2431426091110008,0.965440797675169
2015-01-09,CVX,-0.02153191189144077,-0.88609773345595,-0.4059443622234293,-0.6436202046558214,-1.6087286334885993
2015-01-09,DD,-0.005854885363939855,0.003388097189363707,0.5662330003984807,-0.7230937632982513,0.1670250544678617
2015-01-09,DIS,0.0022282458002700345,0.5651970984589938,-0.10689272488237049,1.0460063468717489,0.7564776733876029
2015-01-09,GE,-0.0020806310154770635,-0.9963102275376162,0.17056503359575015,-2.0,-1.1594957162085986
2015-01-09,GS,-0.012169879548118434,-0.28997180471943657,-0.26888941872528244,-0.5523846356587482,-0.04864135977427905
2015-01-09,HD,-0.004480768137096969,0.7613873641001284,-0.5211345278876566,2.0,0.8052966201880422
2015-01-09,IBM,-0.016780316871894185,-0.9178054553285081,-0.10350643801070906,-0.9862124089488368,-1.6636975190259784
2015-01-09,INTC,-0.004352836177368036,1.3343329966092305,1.915286034406134,0.08771295542155788,2.0
2015-01-09,JNJ,-0.0034306170385492996,-0.09480900926593616,-0.08960552323090795,-0.4766657154222438,0.2818442108553433
2015-01-09,JPM,-0.008594366709011148,0.35554445701987136,1.580010499816509,-0.18650567573413526,-0.3268714530227596
2015-01-09,KO,-0.009063345858394412,-0.00631870300703985,0.2005376684574033,0.06844859636851418,-0.287942373847037
2015-01-09,MCD,-0.0021457609842758796,-0.3592745345415717,-0.0950304089544054,-0.0045553298314398825,-0.9782378648388699
2015-01-09,MMM,-0.0054452862978275896,0.3001073050627001,-0.3610785544222966,0.7372971747672529,0.524103294843144
2015-01-09,MRK,-0.004155959389687269,-0.1852675022961092,-2.0,0.6972622282548557,0.7469352648568167
2015-01-09,MSFT,-0.012502654284504477,0.967198100237915,1.5161847596340023,-0.3065927411673294,1.692002282247072
2015-01-09,NKE,-0.0013541261205877175,0.08072342597682713,-0.6147593671960729,-0.10343760078529947,0.9603672459118539
2015-01-09,PFE,0.0036753075708986227,-0.49723390731502387,-1.3086611393210175,0.24689354417301837,-0.42993412679707266
2015-01-09,PG,-0.0036567720487461486,0.1057467336431398,-0.12504594516897824,0.2203518391946875,0.22193430690371013
2015-01-09,T,0.002694312281073641,0.029225408405451885,0.8273682226848961,-0.056440618211846316,-0.6832513792566941
2015-01-09,TRV,-0.00595271012601295,0.3431313824473703,-0.4040585784404066,0.7835446214092411,0.6499081043732765
2015-01-09,UNH,-0.011280016985995678,0.8641696769561266,-0.4571881078400186,1.5407990472560853,1.5088980914523127
2015-01-09,UTX,0.00377119723187036,-0.14652728210072974,-0.26657212359792914,0.507851696474218,-0.6808614191784781
2015-01-09,V,-0.001957691970990716,0.33513489900731797,-0.19199094234257383,0.7284643118529043,0.46893132751162336
2015-01-09,VZ,0.006843310866564645,-0.23435286434322924,0.41730586561212185,-0.3550877427800444,-0.7652767158617653
2015-01-09,WMT,0.007498638870072183,-0.2115384011996979,-1.0006367199543664,0.605593615355944,-0.2395720990006713
2015-01-09,XOM,-0.01921811273827745,-0.8148904090636225,-0.8237998869080945,-0.31003286462823487,-1.310838475654538
2015-01-12,AXP,-0.003016928146776343,-0.29466940018837323,-0.1458090638053427,-0.3368622397199335,-0.4013368970398436
2015-01-12,BA,0.002292647417875493,-0.31001698808877554,-0.4590871064520745,1.0227524225704159,-1.493716280384668
2015-01-12,CAT,-0.005984638925151664,-0.9092532915494096,-0.31936261459730036,-2.0,-0.4083972600509284
2015-01-12,CSCO,0.0017824355969204841,1.0615653262330615,2.0,0.3204730993192606,0.8642228793799244
2015-01-12,CVX,-0.015867358177443225,-0.840773502837492,-0.19312028189044086,-0.825552040367293,-1.503648186254742
2015-01-12,DD,-0.01223114543876802,-0.11600468476804211,0.3040511672683269,-0.6156322079837148,-0.03643301358873854
2015-01-12,DIS,0.007728078777883951,0.5536753450323751,-0.1450779970942269,1.1007566177896468,0.7053474144017055
2015-01-12,GE,-0.005004361653164202,-0.9795519028929557,0.12097161150587986,-2.0,-1.0596273201847468
2015-01-12,GS,-0.000756953206669575,-0.45903965779383604,-0.25135152202185734,-0.9629264680087224,-0.16284098335092845
2015-01-12,HD,-0.006607967474209775,0.7709358929906863,-0.4272068815362489,1.915975891122602,0.8240386693857059
2015-01-12,IBM,0.002364720559645983,-0.9102227059487845,-0.09463364642964552,-0.9970779699696543,-1.6389565014470537
2015-01-12,INTC,-0.0027321786373707413,1.2530991279060633,1.6100642596569956,0.14923312406119413,2.0
2015-01-12,JNJ,0.0017215619785719838,-0.04042631955207813,0.016876022432726647,-0.40626959708330723,0.2681146159943462
2015-01-12,JPM,0.00016996411051528604,0.3270499579369872,1.6374846347719998,-0.27063429422257446,-0.3857004667384638
2015-01-12,KO,-0.00023438012288323762,0.037221345292997456,0.31863238851836134,0.11385415529356799,-0.32082250793293693
2015-01-12,MCD,-0.0019351743795886778,-0.35403943697764917,-0.08821164320892787,0.012749060992496264,-0.9866557287165159
2015-01-12,MMM,-0.0007460681063251595,0.25380394729666406,-0.3464393169476494,0.5778547045837509,0.5299964542538906
2015-01-12,MRK,-0.0017656283909114334,-0.1004893443219717,-1.9907317915741878,0.8831812750948653,0.8060824835134074
2015-01-12,MSFT,-0.005150161384108065,1.0063914560096867,1.7189401988857542,-0.24955002611517316,1.5497841952584792
2015-01-12,NKE,-0.008867202078578051,0.17257009544327284,-0.6276730785088841,-0.018426820958351107,1.1638101857970538
2015-01-12,PFE,-0.010069861942801128,-0.5731203110520713,-1.7980991426894168,0.3512517713576363,-0.2725135618244335
2015-01-12,PG,0.00422599076683472,0.11610700447012728,-0.11074521356707882,0.16513765198025776,0.29392857499720293
2015-01-12,T,0.0,0.36071605830192893,1.7278874732491123,0.022323108267278863,-0.6680624066106041
2015-01-12,TRV,0.0015204316698183007,0.35335478999315484,-0.3876107079733345,0.7158710904480865,0.7318039875047125
2015-01-12,UNH,0.005070218610246036,0.8935730359086383,-0.4670032561599823,1.5191484975099099,1.6285738663759877
2015-01-12,UTX,-0.0009609174920233166,-0.20277765355520916,-0.4643569174766262,0.5180286696687497,-0.662004712857751
2015-01-12,V,0.002922703709260288,0.36150502896120607,-0.10573541386767137,0.6441773422173328,0.5460731585339569
2015-01-12,VZ,0.002123837491591063,-0.2659385014125312,0.219935622576197,-0.22302956669830715,-0.7947215601154836
2015-01-12,WMT,-0.007887008076226554,-0.24123754705267328,-1.2440347031452026,0.686682169790086,-0.1663601078029032
2015-01-12,XOM,-0.003653208359001847,-0.834840626466249,-0.7400500556821151,-0.3281082221493095,-1.4363636015673227
2015-01-13,AXP,-0.024207055737610172,-0.3462519867389262,-0.2634243164320575,-0.4370870912994969,-0.3382445524852243
2015-01-13,BA,-0.006023020735526741,-0.35655949567649453,-0.5632206824368781,1.074150756243923,-1.5806085608365283
2015-01-13,CAT,-0.0034733599150537087,-0.9845346242919351,-0.4731490574559046,-2.0,-0.48045481541990037
2015-01-13,CSCO,-0.006405523099078048,1.0582401433843411,2.0,0.3805312280304199,0.7941892021226031
2015-01-13,CVX,-0.002879077670840946,-0.861902531490319,-0.04884207671743837,-1.05051912886092,-1.486346388892599
2015-01-13,DD,-0.004127564761615243,-0.13642218904041212,0.18140886205998116,-0.5445756687957419,-0.04609976038547562
2015-01-13,DIS,-0.010085161019559141,0.6436847127786378,-0.21868159956058944,1.201134061315564,0.9486016765809389
2015-01-13,GE,-0.0033529165249734927,-1.0248511592055585,-0.023880633003025037,-2.0,-1.0506728446136502
2015-01-13,GS,-0.025414677763995086,-0.5685716223472723,-0.3744219805848905,-1.2346209200454106,-0.09667196641151592
2015-01-13,HD,-0.010507859089603833,0.7465708768497555,-0.4357912964089005,1.7475339824016973,0.9279699445564698
2015-01-13,IBM,-0.006440929203843759,-0.915643832603595,-0.21310525092249233,-0.9433762978904402,-1.5904499489978525
2015-01-13,INTC,-0.00410970016332135,1.3067290265368023,1.7313639998541355,0.1888230797562715,2.0
2015-01-13,JNJ,-0.0072550654696074135,-0.028193158096873328,0.021006410129090543,-0.3209276820918427,0.21534179767213216
2015-01-13,JPM,-0.03450044077223258,0.2762495985127566,1.4701674052494311,-0.31361270021165705,-0.32780590949950417
2015-01-13,KO,-0.0016419378461510759,0.0593222396314517,0.34694037560675495,0.15134869308326615,-0.320322349795666
2015-01-13,MCD,-0.013896403650085376,-0.35987612922541184,-0.16477191563130725,0.017266268979023967,-0.9321227410239524
2015-01-13,MMM,-0.004856524906712734,0.18569241878142353,-0.4477514226878071,0.45034088688700313,0.5544877921450746
2015-01-13,MRK,0.007235892125127874,-0.17545050545537547,-1.6702527830457348,0.9927543641462964,0.15114690253331195
2015-01-13,MSFT,-0.008628167098391093,1.1766840678420438,2.0,-0.21840980433617058,1.7484620078623019
2015-01-13,NKE,-0.013682697739155869,0.19585015201858047,-0.619387754020624,0.006860531771288353,1.200077678305077
2015-01-13,PFE,0.0012327656090764805,-0.502189904921782,-1.524992102662098,0.40195663171637963,-0.38353424381962736
2015-01-13,PG,-0.003432971333058199,0.06765990901675585,-0.21110162287610268,0.16432375359224077,0.24975759633412944
2015-01-13,T,-0.0047773828482654546,0.4805147781627444,2.0,0.08670074794072007,-0.6451564134524868
2015-01-13,TRV,-0.015091247108154349,0.3058575144029825,-0.5069334672825144,0.6736915594002012,0.7508144510912607
2015-01-13,UNH,0.002522765536223215,0.8666075797963565,-0.5765469931087616,1.526429628903302,1.6499401035945291
2015-01-13,UTX,-0.0071715555570284195,-0.24553252235265652,-0.5946170813125605,0.5145967998871015,-0.6565772856325105
2015-01-13,V,-0.020016855873039474,0.3544019236284331,-0.09439847191867612,0.598131000303617,0.5594732425003585
2015-01-13,VZ,-0.004451080460004642,-0.2597289257269177,0.08084218203495232,-0.10770818293495583,-0.7523207762807494
2015-01-13,WMT,-0.030232117176084983,-0.11490943758264122,-0.9199615808882811,0.7125511873579116,-0.13731791921755415
2015-01-13,XOM,-0.0028889528857145574,-0.7969286268425192,-0.6902074678417557,-0.3483834574094138,-1.3521949552763883
2015-01-14,AXP,-0.013667330878013417,-0.3810900696261667,-0.17252266920227663,-0.6405840549058172,-0.33016348477040636
