date,symbol,forward_return,composite_zscore,Chaikin_Oscillator_aligned_z,Dist_MA20_aligned_z,Dollar_Volume_aligned_z
2014-01-03,KO,-0.004696176564396803,0.14463868118005777,-0.41372997005447343,0.4930328360502177,0.354613177544429
2014-01-03,MCD,-0.007146710826016589,0.5695203948155559,0.3005480730623918,0.6046885206753496,0.8033245907089264
2014-01-03,MMM,-0.0059227902286251854,-0.13740398611492052,0.03279033444083971,-1.2907092465120575,0.8457069537264562
2014-01-03,MRK,0.0002011160531256717,0.025742641989641452,-0.8423751425691435,0.17619009425919288,0.743412974278875
2014-01-03,MSFT,-0.021132421945277646,-0.222309957061508,-0.2074369754411943,1.5405071042566703,-2.0
2014-01-03,NKE,-0.007689081056496794,0.7267323565869536,0.3461228398316725,0.905415947469285,0.9286582824599031
2014-01-03,PFE,0.000982834849451386,1.0402938676564402,1.4297252087135326,1.2634870736585364,0.42766932059725177
2014-01-03,PG,0.002362161531849871,0.8703670286439253,0.8727306605905781,2.0,-0.2616295746588022
2014-01-03,T,0.004597545546799031,0.3235951490371804,0.4888614424174995,0.5464875596276086,-0.06456355493356689
2014-01-03,TRV,-0.002692019774833354,0.766924560141978,0.2790176040332785,0.5895217158461162,1.4322343605465389
2014-01-03,UNH,-0.011451896232288927,0.22169070914197062,0.2952967368343424,-0.49926956346417245,0.8690449540557419
2014-01-03,UTX,-0.0009744582777054811,0.23297395259966955,0.06542692393760484,-0.2391761082226587,0.8726710420840625
2014-01-03,V,-0.006013592900368514,-0.6248523730372193,-0.19056259238061288,-1.4137145911691524,-0.2702799355618926
2014-01-03,VZ,0.005575962979127658,0.7865374254488299,0.8007691272758958,1.336343349376591,0.22249979969400271
2014-01-03,WMT,-0.005594543115691186,0.730161359057007,1.098184329398422,0.8577008625319658,0.2345988852406332
2014-01-03,XOM,0.0015076747149980196,-0.19315542207631844,0.577165548501637,0.03890700501524478,-1.1955388197458372
2014-01-06,AXP,-0.003790406574962546,-0.14270567258408898,-0.2655421558583279,-1.1530877067879806,0.9905128448940416
2014-01-06,BA,0.015171835832638259,-0.19851460526738027,0.1612327866223654,-0.48739648698609883,-0.26938011543840734
2014-01-06,CAT,0.0032713107712363243,0.2613023295455641,-0.1796753724502169,0.5346142767360268,0.42896808435088235
2014-01-06,CSCO,0.013630465630291022,-1.2735891698785957,-2.0,-1.4566361837431612,-0.36413132589262553
2014-01-06,CVX,0.008466481770995848,0.22593802397463283,-0.016560267553100447,0.15074680834234966,0.5436275311346493
2014-01-06,DD,-0.011011716742399313,0.23833965120596537,0.4003127306790269,-0.5627571784867312,0.8774634014256004
2014-01-06,DIS,0.006858436691852932,-0.8441293961648202,-0.574691083892725,-1.830174459817278,-0.1275226447844571
2014-01-06,GE,0.001100490896634998,-0.1553360148228502,-0.10382536644243312,0.6348471615925371,-0.9970298396186545
2014-01-06,GS,-0.006020839627930763,-0.5044790797467937,-0.19610887830240462,-1.3963467403370098,0.07901837939903317
2014-01-06,HD,0.00493228170769533,-0.056492203885390814,0.7987544802402716,0.12870293357683657,-1.0969340254732807
2014-01-06,IBM,0.01994637485221884,-0.4517213396360515,-0.15065983066269378,-1.0747938156726515,-0.12971037257280907
2014-01-06,INTC,0.005106105365128011,-0.8282813445951271,-2.0,-0.007100232038885698,-0.4777438017464959
2014-01-06,JNJ,0.021228193514057248,0.2644640664791801,0.32362086390142597,0.7093544482546295,-0.2395831127185152
2014-01-06,JPM,-0.011525233495728093,-1.0278903005336322,-0.31207704500867994,-1.383250797430292,-1.3883430591619246
2014-01-06,KO,0.002979989888091561,0.2639485533665163,-0.3544457233937089,0.5508256036066351,0.5954657798866226
2014-01-06,MCD,0.005529274933093964,0.4387189512415568,0.13489447497203066,0.7994146605319641,0.38184771822067565
2014-01-06,MMM,0.00014554932554688982,-0.11590658413320583,-0.169431890009635,-0.9913738040752238,0.8130859416852413
2014-01-06,MRK,0.007439092998645869,-0.21591686014133082,-1.0535742467040576,-0.032536174066645496,0.43835984034671066
2014-01-06,MSFT,0.007749595677705612,0.5559695142459699,1.6679085427379094,2.0,-2.0
2014-01-06,NKE,0.000774416542035361,0.8515165403248194,0.42008164791486213,1.079533362150522,1.0549346109090738
2014-01-06,PFE,0.006219390238233258,0.9620370046985255,2.0,0.8911690528362234,-0.005058038740647076
2014-01-06,PG,0.009672476210706549,0.8598156020685496,0.6221640971807096,1.8472157822011954,0.11006692682374393
2014-01-06,T,-0.0002857522468721063,0.3013181053799237,0.2664401499625272,0.0536048899340403,0.5839092762432038
2014-01-06,TRV,-0.005847499695010194,0.6612177232490275,0.026683177667092182,0.5437347877223365,1.413235204357654
2014-01-06,UNH,0.030576460962319807,0.37913706456650703,0.13353442899922524,-0.01537807400042685,1.0192548387007225
2014-01-06,UTX,0.006383668220580008,0.10299597480690947,-0.1492141073920371,-0.37070754742202416,0.8289095792347897
2014-01-06,V,0.007642344571762161,-0.42932995752162983,-0.2066563456694533,-1.098594362669702,0.017260835774265685
2014-01-06,VZ,0.012528348775433074,0.4733812744453054,0.5915094281783393,0.7395055014716835,0.08912889368589341
2014-01-06,WMT,0.0030689224983084795,0.6987080527643407,1.2544127269449639,0.9014771243374657,-0.05976569298940789
2014-01-06,XOM,0.014147936801821803,-0.3929885349671273,0.2198185327602605,-0.1675895257266753,-1.231194611934967
2014-01-07,AXP,0.0031415557877292333,-0.05364483653673587,-0.27240415103833715,-0.49890619551067583,0.6103758369388054
2014-01-07,BA,0.0022065486312656812,-0.5306028941508866,-0.12395272554058304,-1.0418587662875254,-0.4259971906245515
2014-01-07,CAT,0.002361293324115943,0.5156057274436892,-0.18199504621599252,0.7432755599666274,0.9855366685804327
2014-01-07,CSCO,-0.0008966934753972255,-1.5428954192988853,-2.0,-1.8743501425408091,-0.7543361153558468
2014-01-07,CVX,-0.014231941706824403,0.027018225528174438,-0.32110348007237804,-0.022043949834769476,0.42420210649167084
2014-01-07,DD,0.001159842095754815,0.6119613952858542,0.5778949580530086,0.7307453386164154,0.5272438891881387
2014-01-07,DIS,-0.014671249308646717,-0.575478291197692,-0.5720507305588078,-1.7389707283900853,0.5845865853558173
2014-01-07,GE,-0.0029316052252251756,0.0769598934300852,-0.03017102423943032,0.9236050747111372,-0.6625543701814512
2014-01-07,GS,0.0008413652614327471,-0.18631790076738422,-0.23830144859438174,-0.5194441907783958,0.19879193707062484
2014-01-07,HD,0.005275648029670288,0.5453970793444088,0.7529439506065929,0.17248984231393652,0.7107574451126972
2014-01-07,IBM,-0.009172037069118955,-1.227759500354422,-0.47761483755506795,-1.8575783055242119,-1.3480853579839862
2014-01-07,INTC,-0.0062522338355499585,-0.4234468497740565,-1.5797860380334696,0.05603952470152805,0.253405964009772
2014-01-07,JNJ,-0.0013786492847703835,-0.7236883684669868,-0.2313445175616736,-0.3321892875865868,-1.6075313002527
2014-01-07,JPM,0.009430408171261062,-0.5200812988771141,0.29322681144521734,-0.20823430590779007,-1.6452364021687695
2014-01-07,KO,-0.011141257387997427,0.3888247079160157,0.023587476044616074,0.6504085492818278,0.4924780984216032
2014-01-07,MCD,-0.010064164714427615,0.4201947054419248,0.11516647784904675,0.7332745299561481,0.4121431085205794
2014-01-07,MMM,-0.007410059469905694,0.06495121398494903,-0.25167698666824606,-0.4999921197176905,0.9465227483407836
2014-01-07,MRK,-0.006385857590071153,-0.1882791286409374,-0.8376478376733052,-0.13918291421943127,0.4119933659699243
2014-01-07,MSFT,-0.017852272340384556,0.49511724850844985,1.4853517455253495,2.0,-2.0
2014-01-07,NKE,-0.005161699937661468,0.9446637816935862,0.5830532969444111,1.241095512739309,1.0098425353970384
2014-01-07,PFE,0.006831482471875816,0.9324393630960736,2.0,0.714518674619018,0.08279941466920254
2014-01-07,PG,-0.014492585776592737,0.540527755305486,0.12781255319985135,1.4338546403572854,0.05991607235932149
2014-01-07,T,-0.00294026397644076,0.5987198733270994,1.1613445947106307,0.39968229596546884,0.23513272930519877
2014-01-07,TRV,-0.009275989212501057,0.8711861121971186,-0.08837023675435174,1.1814661404929434,1.5204624328527643
2014-01-07,UNH,-0.011632244769666178,-0.5152468788017514,-0.09131240986380094,-1.5293263232806038,0.07489809673915082
2014-01-07,UTX,0.0012333932610359977,0.1239398525826153,-0.2719415911862664,-0.4208797204042768,1.064640869338389
2014-01-07,V,0.0032050557339105,-0.42182207252397985,-0.3018205786933824,-1.010045004494633,0.04639936561607567
2014-01-07,VZ,-0.005535946374043643,-0.07776925236954271,-0.2818707043214603,0.23676232455511775,-0.18819937734228562
2014-01-07,WMT,-0.007903454899789275,0.8251256866027735,0.9561383882318486,0.9442456528850557,0.574993018691416
2014-01-07,XOM,-0.0032654002902174906,-0.7856885497629612,-0.4615054980585129,-0.6003004023026275,-1.295259748927743
2014-01-08,AXP,-0.005927470402896873,-0.18226322227032152,-0.4168007451529379,-0.8442897808530512,0.7143008591950245
2014-01-08,BA,0.009302541699917954,-0.5781010934318523,-0.38158286158734395,-1.3033069502821195,-0.04941346842609346
2014-01-08,CAT,0.0063940929759533915,0.29247732164785584,-0.2062731629649125,0.3575049217902819,0.726200206118198
2014-01-08,CSCO,-0.008972870216943485,-1.3972285926005565,-2.0,-1.8646958851495272,-0.3269898926521423
2014-01-08,CVX,0.0,-0.07008174052973264,-0.34117247676444584,0.5284071373081798,-0.39747988213293184
2014-01-08,DD,-0.012974963462436095,0.5728411504138027,0.33629271448114284,0.4991793794011644,0.8830513573591009
2014-01-08,DIS,-0.004254216059758731,-0.6871228175237215,-0.3648993127840887,-0.848498658749428,-0.8479704810376475
2014-01-08,GE,0.0003675991203755391,0.15122369243701217,-0.019938882713638674,0.7689787555501593,-0.2953687955254841
2014-01-08,GS,-0.005828193723368735,-0.12464636043453337,-0.3510476280189833,-0.6708917468982508,0.648000293613634
2014-01-08,HD,-0.004394128079743709,0.23593457930886994,0.35410321280821283,-0.379685885088013,0.7333864102064099
2014-01-08,IBM,-0.003138750548986269,-0.670135024306317,-0.5501958135652646,-1.3328567793965531,-0.12735247995713336
2014-01-08,INTC,-0.004718778511514143,-0.2517385263483119,-0.7042009321509368,0.17910163872192136,-0.23011628561592024
2014-01-08,JNJ,0.006053305793534136,-0.45378026331547855,-0.4038638736658823,-0.5549119973470229,-0.4025649189335305
2014-01-08,JPM,-0.0018686769086466715,-0.520474330171143,-0.17306757312198984,-0.9393817234717304,-0.44897369391970865
2014-01-08,KO,-0.0052581219411445,0.5804988806804593,0.5247285351467865,0.9420645877007702,0.2747035191938213
2014-01-08,MCD,0.0005240601687817037,0.2688351401226462,-0.04262276003670866,0.9801007222270426,-0.13097254182239537
2014-01-08,MMM,-0.0013177658411400728,0.11025107376853142,-0.23472377640853673,-0.1552156801053695,0.7206926778195005
2014-01-08,MRK,-0.0054235869006483695,-0.1521218006353179,-0.5425797136927338,-0.016048949364893317,0.10226326115167343
2014-01-08,MSFT,-0.006431453658913733,0.6666666666666666,2.0,2.0,-2.0
2014-01-08,NKE,0.0,0.9105612617555594,0.7043340422249459,1.0844084752133483,0.9429412678283843
2014-01-08,PFE,-0.0006465549581501362,0.7163318658792476,2.0,-0.10371698992841255,0.25271258756615494
2014-01-08,PG,0.00224296838711302,0.3493562259544982,0.24072144069911866,1.7512580551725334,-0.9439108180081575
2014-01-08,T,-0.02044398093327493,0.6862506498636077,2.0,0.25898154633795994,-0.20022959674713675
2014-01-08,TRV,0.001142109768337285,0.7681276069976312,-0.15567198472383528,1.3368698939077515,1.1231849118089772
2014-01-08,UNH,0.006083063947869061,-0.20598715468849274,-0.04824248727981177,-0.9693889446208548,0.39966996783518827
2014-01-08,UTX,0.0005284021476716916,-0.14029830061778178,-0.497994697109051,-0.7216211666548497,0.7987209619105552
2014-01-08,V,-0.0013950832059193008,-0.4893702110027598,-0.5129927642804919,-1.1777317605217248,0.22261389179393729
2014-01-08,VZ,-0.020619107362458644,0.15061153042912015,-0.3011338486475187,0.21377695787088963,0.5391914820639895
2014-01-08,WMT,0.0033404641765459875,0.8258077454437855,1.0420986452938648,0.9793266273390008,0.4559979636984911
2014-01-08,XOM,-0.009727702857868059,-0.6632338486498385,-0.8128288267503817,-0.5340452658631761,-0.6428274533359578
2014-01-09,AXP,-0.003713262964513131,-0.04311329769897628,-0.469735809029744,-0.5807346528245224,0.9211305687573376
2014-01-09,BA,-0.0016185254272417238,-0.9431215798843593,-0.5867345951291647,-1.9133973440883765,-0.3292328004355367
2014-01-09,CAT,0.008918100877403523,0.05501690070364821,-0.4263402103229637,-0.1472420861391634,0.7386329985730717
2014-01-09,CSCO,0.0058850534187318004,-1.2231332420791885,-2.0,-1.3864858068992567,-0.28291391933830895
2014-01-09,CVX,-0.018493056439041644,-0.062376544534791946,-0.559381100310493,0.2853557973147731,0.08689566939134409
2014-01-09,DD,0.0025820795415549824,0.7751153913453352,0.6844977350808056,1.116187904347498,0.5246605346077019
2014-01-09,DIS,0.006541869733571737,-0.5279768684238832,-0.33973792230557653,-0.6456936732074853,-0.5984990097585879
2014-01-09,GE,-0.009551580279959837,-0.3774691542011695,-0.21915434497592642,0.5448994675201687,-1.4581525851477508
2014-01-09,GS,0.005580607541269655,-0.03764904473294387,-0.39742453557263707,-0.41446023388087205,0.6989376352546776
2014-01-09,HD,0.005394705467422822,0.14113994622372686,-0.02409320658645829,-0.23459716643706385,0.6821102116947028
2014-01-09,IBM,-0.000640353033748875,-0.6824272614825415,-0.49171331522102374,-1.1964803549399716,-0.3590881142866292
2014-01-09,INTC,0.008691670953220099,0.1923847227698515,0.08500866207095414,0.28711393102418303,0.2050315752144173
2014-01-09,JNJ,0.0001056703978676854,-0.7279236734016804,-0.48318159019131374,-1.1344009375413109,-0.5661884924724169
2014-01-09,JPM,-0.004594611332102483,-0.7230933666501306,-0.5427370328144726,-0.9264641393927302,-0.7000789277431887
2014-01-09,KO,0.01006845155115954,0.5938079646297992,0.5022219348878151,1.0096860941486072,0.2695158648529754
2014-01-09,MCD,0.0035618303533468954,0.04033321316680557,-0.028934019265656884,0.7147354502169123,-0.5648017914508388
2014-01-09,MMM,-0.001978618663159293,0.23682452963952083,-0.22926794891106275,-0.10963541553650354,1.0493769533661288
2014-01-09,MRK,0.007270057661437512,0.15082547524842194,-0.27708120766154487,0.1103070567149408,0.6192505766918699
2014-01-09,MSFT,0.014354132146108256,0.6666666666666666,2.0,2.0,-2.0
2014-01-09,NKE,-0.002204977199952163,0.8172639974779002,0.4657425068227369,0.7771317041337803,1.2089177814771832
2014-01-09,PFE,-0.0077591092007301965,0.39120120410408443,1.237917607348905,-0.3376528107966188,0.27333881575996694
2014-01-09,PG,-0.0014918094868496823,0.11970888824265764,0.09146430952433961,1.2668672424201028,-0.9992048872164696
2014-01-09,T,0.002385288736120872,0.9209590155538748,2.0,1.228444107865388,-0.465567061203764
2014-01-09,TRV,-0.002167567144899518,0.8192629985183851,-0.2610233770763751,1.0082020846347917,1.710610287996739
2014-01-09,UNH,-0.01813872950589901,-0.5092048297163648,-0.25246977163794193,-1.4869179852554342,0.21177326774428165
2014-01-09,UTX,0.0010548985579528214,-0.05201680801498084,-0.5891001725207742,-0.9098228373490739,1.3428725858249055
2014-01-09,V,-0.0035147383108500296,-0.43480247284323065,-0.324371775588065,-1.0038737086714398,0.023838065729812938
2014-01-09,VZ,0.0052636185030776605,0.5471990141895371,0.1712035327861772,1.1547599332101757,0.3156335765722583
2014-01-09,WMT,-0.0006402332089837648,0.45141398359900914,0.4887526915597536,0.5086471821490861,0.3568420770881876
2014-01-09,XOM,0.007618015539563983,-0.7981161942998561,-0.8859018856424935,-0.05150709351961146,-1.4569396037374638
2014-01-10,AXP,-0.01761691171178248,0.09468636654479042,-0.39126634057828374,-0.27848080825829435,0.9538062484709493
2014-01-10,BA,-0.008455957519220014,-1.0336160834540586,-0.5848371706496668,-1.8943783577539235,-0.6216327219585859
2014-01-10,CAT,-0.006850078903178014,-0.31778896127159234,-0.5953279271505016,-0.6403593253681273,0.2823203687038521
2014-01-10,CSCO,-0.0013498032009618965,-1.3409557967981192,-2.0,-1.8139504044750316,-0.20891698591932598
2014-01-10,CVX,-0.014544082425030802,0.09404917977600484,-0.4267571878719799,1.4938355506703307,-0.7849308234703364
2014-01-10,DD,-0.01919921430298288,1.006248028511343,0.7144314572028855,1.1907291491351344,1.1135834791960098
2014-01-10,DIS,-0.028120338291341085,-0.47926561834481,-0.4446560693033309,-0.9833567569555768,-0.009784028775522114
2014-01-10,GE,-0.008531529673702964,-0.2824672285253395,-0.12809700199428925,1.2806953164182708,-2.0
2014-01-10,GS,-0.014070344792330491,-0.2703560189675069,-0.4146790576332728,-0.7082243337827706,0.31183533451352274
2014-01-10,HD,-0.012681559793523922,-0.10904886668853968,-0.2831599357696364,-0.5733353555013583,0.5293486912053756
2014-01-10,IBM,-0.01655462434763466,-0.5846800418781646,-0.39394863699413646,-1.1551273599204985,-0.20496412871985872
2014-01-10,INTC,-0.001174823218943244,0.0731616426604768,1.1542740790638908,-0.17692225796017128,-0.7578668931222892
2014-01-10,JNJ,-0.002533222483425912,-0.667247246917714,-0.5432504154373912,-1.3048722090916407,-0.1536191162241101
2014-01-10,JPM,-0.013506724063280906,-0.598862059749175,-0.6166693025043657,-0.6345225675937751,-0.545394309149384
2014-01-10,KO,-0.014951504844354813,0.34413393495810446,0.35696883571661625,0.4122163960365023,0.26321657312119484
2014-01-10,MCD,-0.010125420922262096,0.2522196365332166,0.061691431188663534,0.5313665938418543,0.16360088456913208
2014-01-10,MMM,-0.011014719944017703,0.194179674000136,-0.1554426509091661,0.18489401104881817,0.5530876618607559
2014-01-10,MRK,0.06495616041556418,0.02302433704527466,-0.25746130806708384,-0.3385810635946081,0.6651153827975159
2014-01-10,MSFT,-0.029411817356159164,0.403476927171804,1.5406472201227208,1.6697835613926912,-2.0
2014-01-10,NKE,-0.022620790969367977,0.8545908968037002,0.39392101330245305,0.9876140620044137,1.1822376151042338
2014-01-10,PFE,-0.0048878308987937436,0.34506416973177617,0.8449040957157942,0.09004617551117415,0.10024223796836022
2014-01-10,PG,-0.0036115935225370377,0.4270559196901184,0.2358077967676952,1.331069994046721,-0.28571003174406107
2014-01-10,T,-0.009518187265507128,1.1549208895512064,2.0,1.2059623669354476,0.2588003017181717
2014-01-10,TRV,-0.0131440702200325,0.7959566428707969,-0.2472299461219079,1.2493052724287932,1.3857946023055054
2014-01-10,UNH,-0.010174130447602292,-0.13434066035992273,-0.1000678182327162,-0.36898338720890217,0.06602922436185021
2014-01-10,UTX,-0.009048340358225215,-0.1627355644646075,-0.5412394781567924,-1.0144567294195381,1.067489514182508
2014-01-10,V,-0.01008461347156031,-0.15603244312798056,-0.18942604874027405,-0.7182554790180485,0.43958419837438084
2014-01-10,VZ,-0.015078585027902602,0.5937024196653377,0.3050728663293488,0.8870362015751949,0.5889981910914694
2014-01-10,WMT,-0.007047541440515004,0.4434865385861741,0.34353670163859495,0.5157563838310102,0.47116653028891714
2014-01-10,XOM,-0.01959791521106069,-0.8512925324193429,-1.0992277177038012,-0.42650463897409047,-1.028145240580137
2014-01-13,AXP,0.0014944721183123288,0.08202842834988895,-0.4269207262935287,0.22416035836278328,0.44884565298041224
2014-01-13,BA,-0.004904543053156796,-0.6414094330583101,-0.6846025182653869,-1.2581071464069296,0.018481365497386118
2014-01-13,CAT,0.007453099062096902,-0.17047113446707096,-0.6941625638935517,-0.5106131063652317,0.6933622668575704
2014-01-13,CSCO,0.009914411478437746,-1.197454532629154,-0.8290638294113082,-1.4734882275204755,-1.2898115409556778
2014-01-13,CVX,0.002682996669535198,0.3213152610918287,-0.4455736716723144,1.132001939719128,0.2775175152286723
2014-01-13,DD,0.01814281720028066,1.0216021536632225,0.6318985338238507,1.2468638874416356,1.1860440397241814
2014-01-13,DIS,0.016104615612666517,-0.07741322782877935,-0.49032404301040294,0.2597580336903281,-0.0016736741662632302
2014-01-13,GE,0.00897878177575362,-0.05305091588643703,-0.18449675324602005,0.7807050520766818,-0.7553610464899729
2014-01-13,GS,0.004093649608639893,-0.08845738078465797,-0.5577046199804063,-0.23099963457451728,0.5233321122009498
2014-01-13,HD,0.0004943525148632943,-0.07053082121450649,-0.3924131318598632,-0.2354267953452119,0.4162474635615556
2014-01-13,IBM,0.009557140165679767,-0.3996564565083458,-0.4282288905327201,-0.37540148107875976,-0.3953389979135575
2014-01-13,INTC,0.03960785520708621,0.2285549976017718,1.9419584722725067,-0.48062166476255447,-0.7756718147046368
2014-01-13,JNJ,0.00232802743829974,-0.7639578001204632,-0.7389310927781537,-1.189755292488041,-0.36318701509519474
2014-01-13,JPM,0.0006931809765180486,-0.5810082946024298,-0.3870056381137192,-0.23703452782005022,-1.1189847178735197
2014-01-13,KO,0.004047486333919492,0.47217012132917563,0.371460671688888,0.47769141387361386,0.5673582784250251
2014-01-13,MCD,0.0041126483734788,0.25314563595856354,-0.08002163517058941,0.3342719932147761,0.5051865498315039
2014-01-13,MMM,0.020270268253583357,0.340200075258468,-0.2914729707883821,0.2617579168750262,1.05031527968876
2014-01-13,MRK,-0.002259264794786109,-1.7899511170465052,-1.3698533511395155,-2.0,-2.0
2014-01-13,MSFT,0.022869346466547924,0.5437650895986134,1.8113178913096297,1.8199773774862102,-2.0
2014-01-13,NKE,-0.00013320924215698415,0.792617054558236,0.2467732162257899,1.1645158921129186,0.9665620553359991
2014-01-13,PFE,0.015062253398357317,0.330530039926485,0.8267611313202341,-0.20023799881930046,0.3650669872785213
2014-01-13,PG,0.010748520699499053,0.19154603913892324,0.040387283467742,0.4934405832878323,0.040810250661195466
2014-01-13,T,0.005405225225400878,1.0595790397808196,2.0,0.7421655225374884,0.4365715968049704
2014-01-13,TRV,0.012855871582760692,0.6318654156709335,-0.41691852625263237,0.9290856756300702,1.3834290976353625
2014-01-13,UNH,0.0010817667920353102,0.12728003551606257,-0.20874503981838247,-0.19374164178590653,0.7843267881524767
2014-01-13,UTX,-0.0015069191297220064,-0.11293043328217116,-0.5942593233923766,-0.6731284535249473,0.9285964770708106
2014-01-13,V,0.01713104696395451,-0.2886474969256397,-0.022927831111388287,-0.3594092907083314,-0.4836053689571994
2014-01-13,VZ,0.001063243790272228,0.4916078643155801,0.48724689892708084,0.7552544899855643,0.2323222040340952
2014-01-13,WMT,0.006065519092041782,0.2884211473699824,0.15259707597602976,0.13509115804589283,0.5775752080880248
2014-01-13,XOM,0.005784048199181324,-0.4870407808115373,-1.030507394567221,0.18976601871286458,-0.6203809665802554
2014-01-14,AXP,0.012970555030892283,0.26364518097948225,-0.31460003807936726,0.5832439344688011,0.5222916465490131
