date,symbol,forward_return,composite_zscore,Chaikin_Oscillator_aligned_z,Mom_12M_Refined_aligned_z,Dist_MA20_aligned_z
2013-01-03,AXP,0.010338959081156673,0.0661382331756412,0.3492030235696301,0.38455502388634044,-0.535343347929047
2013-01-03,BA,0.0028401465354372935,-0.126894590732418,0.32076522226994,-0.41968067691174754,-0.2817683175554464
2013-01-03,BAC,0.01254162760595623,-0.6666666666666666,-2.0,2.0,-2.0
2013-01-03,CAT,0.005508554419291212,-0.764245726812136,0.4033770581098788,-0.8023449920116398,-1.8937692465346467
2013-01-03,CSCO,0.0014667745320324777,-0.43722084954955315,-0.7376014194761638,-0.19601877767336742,-0.3780423514991284
2013-01-03,CVX,0.005277023919126211,0.03213035114694828,0.36659131242093396,-0.498353668642616,0.22815340966252687
2013-01-03,DD,0.01447875282593225,-0.47257497013868366,0.24606685924193886,-0.3514506820987759,-1.3123410875592139
2013-01-03,DIS,0.0191370898197587,0.2577964801809416,0.26070321514990535,0.9066844994001476,-0.3939982740072283
2013-01-03,GE,0.004739592802898596,0.5877967750580169,0.5420091312409524,0.3435758668922713,0.8778053270408269
2013-01-03,HD,-0.0018959510949279057,0.8812990407077445,0.3175851146336441,2.0,0.32631200748958905
2013-01-03,HPQ,0.0,-1.0507509336498229,0.46555420736444797,-2.0,-1.6178070083139167
2013-01-03,IBM,-0.006554668075780201,0.1125325110998255,0.37753292302523345,-0.3520093720227224,0.3120739822969655
2013-01-03,INTC,-0.00750478701564683,-0.8210074999276488,-0.5500964675355103,-1.3625186281242205,-0.5504074041232154
2013-01-03,JNJ,0.011450449828797282,0.33167922751062856,0.419611911557917,-0.09915527245617525,0.6745810434301439
2013-01-03,JPM,0.017724679038656266,-0.09513061492553083,-0.3320665580038221,0.668428358362213,-0.6217536451349834
2013-01-03,KO,0.00159582459206975,0.07311158011274599,-0.019342444096447323,-0.11272433721990427,0.35140152165458954
2013-01-03,MCD,-0.008606246771441617,-0.21717691432559047,0.2518600264530912,-1.0707246989941337,0.16733392956427107
2013-01-03,MMM,0.007393766034726523,0.15057686634513998,0.3660377945722626,0.05792447607350106,0.027768328389656323
2013-01-03,MRK,-0.008504675205393553,0.8073277982470145,0.6239546239842794,0.4440821857619564,1.3539465849948078
2013-01-03,MSFT,-0.018715416412548813,-0.09994906899490712,-0.499149549978179,-0.356277640578984,0.5555799835724416
2013-01-03,PFE,0.004255205221813663,0.07687355518062218,-0.2614899314100666,0.3889108464128058,0.1031997505391273
2013-01-03,PG,0.0020303854347947237,0.4235850502998963,0.4207632150496598,-0.2083712829069582,1.0583632187569871
2013-01-03,T,0.005996700910677166,-0.1747601188566725,-0.5861873626419394,0.4160080692581536,-0.3541010631862317
2013-01-03,TRV,0.00871668029731687,0.5399501437688529,0.5075764863740415,0.4880035886455271,0.6242703562869899
2013-01-03,UNH,0.001923761861254869,0.7886001448861863,0.590656118161358,-0.22485568350279883,2.0
2013-01-03,UTX,0.007946839429913144,-0.0866297861539031,0.2118191436569572,-0.009093616561360826,-0.4626148855573057
2013-01-03,VZ,0.00544721277203708,0.37072556369404835,0.256534432172362,0.14689008482708438,0.7087521740826987
2013-01-03,WMT,0.0037786920581301953,0.6332577549511432,0.25768677549839425,0.4442952806998092,1.197791208655226
2013-01-03,XOM,0.004630036559026607,0.16615849356184467,0.2075842865774054,-0.29519186445365103,0.5860830585617797
2013-01-04,AA,-0.017278420844086706,-0.7215264075657052,0.17126339622095488,-0.8652640245061008,-1.4705785944119698
2013-01-04,AXP,0.004193995653584803,-0.018435366207663506,0.2960405592295684,0.3356605970430342,-0.6870072548955931
2013-01-04,BA,-0.020079840763790102,-0.08537715626256721,0.3170464183089308,-0.3898355293465725,-0.18334235775006
2013-01-04,BAC,-0.0016512355731156392,-0.6666666666666666,-2.0,2.0,-2.0
2013-01-04,CAT,0.003055414090840314,-0.7547131563770474,0.31273682600634806,-0.9133417255300988,-1.6635345696073915
2013-01-04,CSCO,-0.009277359773758764,-0.32228507072129303,-0.5360885348170255,-0.23660692294584867,-0.19415975440100494
2013-01-04,CVX,-0.006787321929144774,-0.035443741183684756,0.32687675041337305,-0.6247210120176584,0.19151303805323108
2013-01-04,DD,-0.0011890780935930323,-0.5481219604091337,0.20422465104112658,-0.4390688317108774,-1.4095217005576504
2013-01-04,DIS,-0.023376217245570707,0.06937444430138662,0.1804177129747237,0.904900940078254,-0.8771953201488178
2013-01-04,GE,-0.0033022244940515977,0.5239678076750044,0.5135554196668649,0.32472769464183365,0.7336203087163145
2013-01-04,HD,-0.005381614290647874,0.9184594938660303,0.32132829939234114,2.0,0.4340501822057499
2013-01-04,HPQ,0.0019817530383150483,-0.7545453179381553,0.9379963757450879,-2.0,-1.201632329559554
2013-01-04,IBM,-0.004381830410066789,0.2277100541262023,0.34194293634674033,-0.3323636717115104,0.673550897743377
2013-01-04,INTC,0.004253855655413918,-0.5430051572029001,-0.35222440656490434,-1.2675755601643208,-0.009215504879475124
2013-01-04,JNJ,-0.0020966225552122575,0.20893219356567005,0.3131889632026097,-0.009475053377909104,0.3230826708723096
2013-01-04,JPM,0.0011022093500308028,-0.3161187531900322,-0.4352399098544028,0.45309450738450685,-0.9662108571002005
2013-01-04,KO,-0.00955915681507813,0.09118543768362285,-0.0340122116524358,-0.06109967649039208,0.3686682011936964
2013-01-04,MCD,0.01179807025370505,-0.008626597981946649,0.2797440356225314,-0.933085902308117,0.6274620727397457
2013-01-04,MMM,0.0012584585003916349,0.09351186387248533,0.31946121532211935,0.03373321223661626,-0.07265883594127961
2013-01-04,MRK,0.0035743413912270317,0.851460557474633,0.5310713195103682,0.46248757135057755,1.5608227815629534
2013-01-04,MSFT,-0.0018699596801039498,0.3888530347483532,0.2950515242710462,-0.43306768265060863,1.304575262624622
2013-01-04,PFE,0.0007709800690598456,-0.007372425961671436,-0.5013782357717268,0.4338455751081444,0.04541538277856807
2013-01-04,PG,-0.006802407625606022,0.4005117117310351,0.36760243986136754,-0.14395911881936266,0.9778918141511005
2013-01-04,T,0.004541884024024334,-0.22013563752746887,-0.7337840521849774,0.4666128090271847,-0.3932356694246139
2013-01-04,TRV,-0.013502123619102413,0.4597292305482852,0.44060572074935345,0.5889762179407859,0.3496057529547164
2013-01-04,UNH,0.0,0.8098475071194987,0.6768239316781413,-0.2472814103196452,2.0
2013-01-04,UTX,-0.004824392800639288,-0.12850924866959396,0.1456706428564024,-0.00021086959868393349,-0.5309875192665003
2013-01-04,VZ,0.008803616980756601,0.31360906956615225,0.14246793725125312,0.25322361723817277,0.5451356542090309
2013-01-04,WMT,-0.009556600613665478,0.5399285641531432,0.06910072863714156,0.569256406230892,0.9814285575913961
2013-01-04,XOM,-0.011578063026740693,0.09692294068200014,0.11383402000604659,-0.3030052586814639,0.4799400607214177
2013-01-07,AA,0.0,-0.5279130371483779,0.23125067601979407,-0.8785673934227611,-0.9364223940421664
2013-01-07,AXP,0.005679620444675182,-0.13593851117616437,0.23916197781862042,0.33921437473428173,-0.9861918860813953
2013-01-07,BA,-0.026270977765909143,0.12662601602811888,0.32922178479238545,-0.41997207572303064,0.47062833901500184
2013-01-07,BAC,-0.00909853362967894,-0.6666666666666666,-2.0,2.0,-2.0
2013-01-07,CAT,-0.012708545674093075,-0.831328463791669,0.2518564768099051,-0.843505666160301,-1.902336202024611
2013-01-07,CSCO,0.0009861235218520115,-0.2552207960303009,-0.4673191971715822,-0.3384708219290677,0.040127631009747304
2013-01-07,CVX,-0.0044647944924829375,0.01749243069367636,0.28816670871647737,-0.5642076355789676,0.3285182189435193
2013-01-07,DD,-0.014587353549618487,-0.5890633840312035,0.07569617714479546,-0.44303236965650183,-1.3998539595819042
2013-01-07,DIS,-0.004120041566124777,0.2873469870438529,0.18322293743550475,0.7808213871800801,-0.10200336348402607
2013-01-07,GE,-0.01088476582194109,0.49503457916077637,0.468549666489473,0.3144623379523275,0.7020917330405285
2013-01-07,HD,0.00604750793143527,0.8885498105221061,0.2836500242020313,1.9609652616424222,0.4210341457218649
2013-01-07,HPQ,0.014502434494489291,-0.6283747781859177,1.4912828202939366,-2.0,-1.3764071548516896
2013-01-07,IBM,-0.0013976144639394894,0.22989358348978406,0.3137295148750179,-0.34522133744580563,0.7211725730401399
2013-01-07,INTC,-0.007529693565156315,-0.5800594384109392,-0.10125757784156057,-1.3474183414051046,-0.29150239598615246
2013-01-07,JNJ,0.0001406710526783428,0.1662027947177368,0.24323953116926228,-0.0006383909188760116,0.25600724390282414
2013-01-07,JPM,0.0019825705687746,-0.43282723311585586,-0.6516317891704354,0.4504181973877053,-1.0972681075648374
2013-01-07,KO,-0.006970317180924224,0.16255999745669128,-0.04170083674136234,-0.03514909098467418,0.5645299200961104
2013-01-07,MCD,0.0003296762783582263,-0.22534609467605807,0.2274271435293704,-0.9522767943843723,0.04881136682682765
2013-01-07,MMM,0.00010438103338517024,0.007702140770889182,0.2732439620943414,-0.004775506918814287,-0.24536203286285954
2013-01-07,MRK,0.0014244285576665572,0.681246804604148,0.4091501479350982,0.40164967784440564,1.2329405880329403
2013-01-07,MSFT,-0.0052455896151949455,0.5239961376259775,0.8110294783406787,-0.49838391454394215,1.259342849081196
2013-01-07,PFE,0.0015391658679460019,-0.12468396391809566,-0.7420907995853389,0.5363727706549744,-0.16833386282392251
2013-01-07,PG,-0.0016030842956440416,0.4180466977705212,0.3423266236068923,-0.1583175183481089,1.0701309880527803
2013-01-07,T,-0.01276700994533253,-0.42900626817503235,-0.9681301151778844,0.40184368571953977,-0.7207323750667524
2013-01-07,TRV,0.001779550070214242,0.6495679333212053,0.41028275962845884,0.832368047289985,0.7060529930451721
2013-01-07,UNH,-0.013246551600773482,0.7852183210091472,0.6646974824249992,-0.30904251939755756,2.0
2013-01-07,UTX,-0.01206109979673109,-0.13832156270295184,0.1304816374061609,-0.05196584638934548,-0.493480479125671
2013-01-07,VZ,-0.024334668306731255,0.10744283093808893,-0.03881612339311818,0.3342176474085695,0.02692696879881548
2013-01-07,WMT,0.002777771746328872,0.5813358747994387,0.050164690146134394,0.5631526403075774,1.1306902939446044
2013-01-07,XOM,0.006255092749699154,0.19089948476541685,0.0953669662935171,-0.29015162792548926,0.7674831159282227
2013-01-08,AA,-0.0021980641704423265,-0.5304757364598113,0.34804630976482215,-0.8966082139540129,-1.0428653051902432
2013-01-08,AXP,0.000996840296203949,-0.30536964820582574,0.14254802712901765,0.2849944886385942,-1.343651460385089
2013-01-08,BA,0.03547855656950305,0.4461559308431853,0.3765902782521167,-0.37904429796920897,1.3409218122466482
2013-01-08,BAC,-0.045909875699230884,-0.6272319491897048,-2.0,2.0,-1.8816958475691146
2013-01-08,CAT,0.004680508152026253,-0.7192576240622843,0.2296012940425996,-0.9412791519963709,-1.446095014233082
2013-01-08,CSCO,-0.0004927165353224572,-0.39842349653399306,-0.8129853710628614,-0.26101515041212736,-0.12126996812699037
2013-01-08,CVX,0.0025627101096334926,0.04623565141764826,0.2821988066033375,-0.48895759651753645,0.3454657441671437
2013-01-08,DD,0.012084393273557481,-0.3979924536428438,0.10700101398752497,-0.4741140620940267,-0.8268643128220295
2013-01-08,DIS,0.00039395989088930605,0.2970807532805083,0.19704949051759563,0.785278854396669,-0.0910860850727396
2013-01-08,GE,0.0023921394342099056,0.5823739236662524,0.4329839884141556,0.39811602831439796,0.9160217542702037
2013-01-08,HD,-0.0007911227629339157,0.7124545218271203,0.2188407768154959,2.0,-0.08147721133413505
2013-01-08,HPQ,0.02988912083665718,-0.9622358389738047,1.113292483078586,-2.0,-2.0
2013-01-08,IBM,-0.0028518307617367844,0.1801565851784758,0.25894910457491926,-0.3073502293508385,0.5888708803113466
2013-01-08,INTC,0.017069681042074514,-0.37189386333638724,0.4298719677597733,-1.4342945218766785,-0.11125903589225648
2013-01-08,JNJ,0.004480835782114889,0.09924066479147675,0.20764637743713427,0.026449440838901776,0.06362617609839424
2013-01-08,JPM,-0.0006598877491932331,-0.6465983810478407,-1.0765574736111088,0.41815545168224655,-1.28139312121466
2013-01-08,KO,-0.0002701084257971109,0.19715969888721785,-0.03260117124225875,0.01258151405281517,0.6114987538510971
2013-01-08,MCD,-0.0014295932462303762,-0.33717355212979255,0.10043770674096321,-0.9829845771576279,-0.12897378597271308
2013-01-08,MMM,0.009529029567881153,-0.042413579293824444,0.2176165819477448,0.04580317690828415,-0.3906604967375023
2013-01-08,MRK,0.009719738080815166,0.6076238470590246,0.5240091225982025,0.4044139084642353,0.8944485101146362
2013-01-08,MSFT,0.005650026662203267,0.6858627711623687,1.3279365574741238,-0.5677470966897457,1.297398852702728
2013-01-08,PFE,0.01729408437406188,-0.14638122511793553,-0.6536534346410456,0.638324574896266,-0.423814815609027
2013-01-08,PG,0.00540063684597758,0.38069044932316776,0.3404948124718401,-0.09304265500868214,0.8946191905063453
2013-01-08,T,-0.0032020565268976453,-0.24352040763778313,-0.7939383425604652,0.4104247775572424,-0.34704765791012654
2013-01-08,TRV,0.010247221451595623,0.5406753836105612,0.37439176552880343,0.8211377446803655,0.42649664062251463
2013-01-08,UNH,0.018871340555470795,0.7910626325880373,0.7486653568729994,-0.37547745910888713,2.0
2013-01-08,UTX,0.011969131020462598,0.016629211507663805,0.14820081647481914,0.05563178814194316,-0.1539449700937709
2013-01-08,VZ,-0.002320587164754917,0.4419180376006862,0.07014359528522296,0.4661295232372069,0.7894809942796288
2013-01-08,WMT,-0.0002914503073977448,0.4505120591502607,-0.020205325950303072,0.6511745187843194,0.7205669846167658
2013-01-08,XOM,-0.003843251597943742,-0.02816956139646411,-0.12350310088066592,-0.26923375460289317,0.30822817129416674
2013-01-09,AA,-0.01211464024254627,-0.1764557574045822,1.0783780751380365,-0.8581194621106764,-0.7496258852411067
2013-01-09,AXP,0.00879536183070595,-0.2479823588397597,0.1225095443384132,0.33957105649894825,-1.2060276773566405
2013-01-09,BA,0.004298733449348502,-0.0028867879477127525,0.3215048897575837,-0.4032448542217245,0.07307960062100258
2013-01-09,BAC,0.03062130703770216,0.14794323503413762,-2.0,2.0,0.4438297051024129
2013-01-09,CAT,0.006776878034749245,-0.7008303391202428,0.25457793204298174,-0.9196954827897176,-1.4373734666139926
2013-01-09,CSCO,0.006896511487894719,-0.6023360501134748,-1.5744428294438622,-0.32084932859477183,0.08828400769820968
2013-01-09,CVX,0.008489788542154209,0.1317902209205889,0.4079884554123328,-0.4626725156765538,0.4500547230259877
2013-01-09,DD,0.010149035608997936,-0.47059897980851223,0.09461374157228489,-0.42930313096574885,-1.0771075500320728
2013-01-09,DIS,0.0001969869538644975,0.4086556014347102,0.46476507452566196,0.6712221663532177,0.08997956342525082
2013-01-09,GE,0.010501399948597667,0.6963993167845318,0.7641425190510366,0.32983310574200597,0.9952223255605529
2013-01-09,HD,0.0071233623603053076,0.7817314236771175,0.25335455370321225,2.0,0.09183971732814014
2013-01-09,HPQ,0.027129409967871387,-1.2622235174946264,0.2133294475161207,-2.0,-2.0
2013-01-09,IBM,0.0029115889192570243,0.32457403234568855,0.3034868440584196,-0.2269888179375812,0.8972240709162272
2013-01-09,INTC,0.016316847047588734,-0.5316461728305836,0.42340048203062297,-1.4171113766038992,-0.6012276239184746
2013-01-09,JNJ,0.006413030506589479,0.07499744895217823,0.12755869831164443,0.05521325087116718,0.042220397673723056
2013-01-09,JPM,0.014955277982321213,-0.8218011435302959,-2.0,0.5630251309442789,-1.0284285615351665
2013-01-09,KO,-0.0018903368279645782,0.1905303174634074,-0.24766790700443483,0.04544566950101631,0.7738131898936407
2013-01-09,MCD,0.006496929596903955,-0.3455672509191871,-0.11909915904578901,-1.0177182974271959,0.1001157037154237
2013-01-09,MMM,0.0049788217110733335,-0.1273848685155891,0.1652160141107832,0.05676626785854176,-0.6041368875160923
2013-01-09,MRK,0.00446106964495363,0.5866134674092326,0.7630206683553674,0.3992425459546476,0.5975771879176828
2013-01-09,MSFT,-0.008989057541704315,0.8494122271873931,2.0,-0.7230713229609393,1.2713080045231187
2013-01-09,PFE,0.010956399138975836,-0.7779947021101957,-1.8914220406465891,0.5662586196544004,-1.0088206853383985
2013-01-09,PG,0.0056617690118268005,0.4014830604923724,0.483333221217122,-0.1010763230812426,0.8221922833412377
2013-01-09,T,0.003796958539419748,-0.13221642042861612,-0.7709043390440895,0.3910967685811301,-0.01684169082288894
2013-01-09,TRV,0.006897281822922929,0.4750248355548015,0.4996319822925373,0.7652830752434465,0.16015944912842084
2013-01-09,UNH,0.014130229249642356,0.9541557584551744,1.2833215973002678,-0.3912447195462084,1.9703903976114638
2013-01-09,UTX,0.004967314142612533,-0.09303395422062448,0.14647078017336354,0.0443507495965906,-0.46992339243182757
2013-01-09,VZ,0.01372094529330159,0.5090116262590144,0.046709008084471294,0.4141517420905348,1.066174128602037
2013-01-09,WMT,-0.0030627448457710704,0.3400293280538313,-0.47809653868016744,0.6846705583192507,0.8135139645224104
2013-01-09,XOM,0.01089198964440996,-0.0851152034688295,-0.6552480391318889,-0.23665287835619409,0.6365553070815945
2013-01-10,AA,-0.0033442010389448384,0.1418060057422542,1.2570282803285158,-0.9770858064032927,0.14547554330153942
2013-01-10,AXP,0.0074024577428315474,-0.19566554906642208,0.12566592310001118,0.3694886581825421,-1.0821512284818195
2013-01-10,BA,-0.02503533876259234,-0.0018300598184154877,0.19771800603461995,-0.38078608246759216,0.17757789697772575
2013-01-10,BAC,-0.012733367588618982,-0.12066610750794776,-2.0,2.0,-0.3619983225238433
2013-01-10,CAT,0.0011568918722706378,-0.6290563943483418,0.2666296026307015,-0.994702780696328,-1.159096004979399
2013-01-10,CSCO,0.001956935823297812,-0.4136181077764977,-1.130100488646758,-0.2284854212643137,0.1177315865815786
2013-01-10,CVX,0.011406093162480868,0.09940176827940388,0.4521670613187148,-0.5237463238596648,0.3697845673791616
2013-01-10,DD,0.0005915063939259113,-0.405681688419051,0.11969687354527439,-0.3760290534248885,-0.9607128853775388
2013-01-10,DIS,-0.004134473732789967,0.598424707795525,0.6644323016015627,0.7485966467778664,0.3822451750071459
2013-01-10,GE,-0.0018897000557024368,0.5452365701523937,0.6361917026835961,0.27277830295033323,0.7267397048232518
2013-01-10,HD,0.0012579363537008614,0.7312451554386374,0.20028298783030146,1.926007387928317,0.06744509055729393
2013-01-10,HPQ,-0.007370851581755766,-1.955325649553697,-1.8659769486610907,-2.0,-2.0
2013-01-10,IBM,0.008140073336466047,0.35669342842657964,0.2983132381908387,-0.17298803086580017,0.9447550779547003
2013-01-10,INTC,0.009174139630394151,-0.9653863536652603,-0.5161808598538826,-1.5134422735780793,-0.866535927563819
2013-01-10,JNJ,0.0022159436854010117,0.08551677340124642,0.12107859004149964,0.07670312742815472,0.05876860273408493
2013-01-10,JPM,-0.00021696271515758703,-0.8541608119761497,-2.0,0.5760872899026199,-1.1385697258310687
2013-01-10,KO,-0.0013527644504158776,0.35888074885085913,0.032585413247174996,0.05250836150594883,0.9915484717994535
2013-01-10,MCD,0.003610549606805069,-0.2658396767232924,0.035177702574847446,-0.9506638873223736,0.11796715457764911
2013-01-10,MMM,-0.006295885774007304,-0.05343205879180287,0.21428069370454728,0.0631591925576016,-0.4377360626375575
2013-01-10,MRK,0.010519500757929734,0.6231254503087563,0.922027549095838,0.4238899720464248,0.523458829784006
2013-01-10,MSFT,0.013983633726190714,1.046153411045197,2.0,-0.580858672262343,1.7193189053979345
2013-01-10,PFE,-0.008969129421898647,-0.8484890320573011,-2.0,0.49733980874721817,-1.0428069049191215
2013-01-10,PG,-0.0007215529783590746,0.2810785829979569,0.22536773914615443,-0.11848754921241163,0.736355559060128
2013-01-10,T,-0.0029097247219330713,0.37866100960926935,0.580676658917951,0.42554387850668574,0.1297624914031715
2013-01-10,TRV,0.005372596812087682,0.453505967753204,0.44423760873847534,0.7717108397637426,0.14456945475739405
2013-01-10,UNH,-0.00546018168325868,0.6633214408922974,0.9048497458722633,-0.3543434698732347,1.4394580466778635
2013-01-10,UTX,0.002471720574473091,-0.018040932389569653,0.1872626910447385,0.047951016987418986,-0.28933650520086646
2013-01-10,VZ,-0.006652910683420554,0.34750797359903823,-0.006242748065975234,0.38855671317803936,0.6602099556850505
2013-01-10,WMT,0.00394998996805529,0.5132201080870961,-0.2078442674893679,0.6972397894938075,1.0502648022568486
2013-01-10,XOM,0.005723925430316079,-0.09978709901115905,-0.4277307878612455,-0.26653032362008716,0.3948998144478555
2013-01-11,AA,-0.0022371107184006034,0.2589567929576099,1.4148548432000754,-0.9695151191326895,0.3315306548054438
2013-01-11,AXP,-0.0004901800228197528,-0.289771935077408,0.18185062481736244,0.3970506047878165,-1.448217034837403
2013-01-11,BA,0.018493646876325043,0.38837434643518015,0.29695886933070575,-0.40982411955478376,1.2779882895296184
2013-01-11,BAC,-0.013757815246255634,0.11276024460876594,-2.0,2.0,0.3382807338262978
2013-01-11,CAT,-0.005882977686118784,-0.6963529722664127,0.2844300142144185,-1.1831143463796452,-1.1903745846340112
2013-01-11,CSCO,0.023925991259899915,-0.45240157342183657,-1.2305560568327363,-0.19468256089901267,0.06803389746623922
2013-01-11,CVX,0.01002375304216474,-0.03105035876031191,0.48650467520151053,-0.48610731486620873,-0.09354843661623753
2013-01-11,DD,0.012403522540254786,-0.43033018420340774,0.0700710460120934,-0.43349723409180135,-0.9275643645305153
2013-01-11,DIS,0.00019751107178622718,0.7765591915173653,0.8877421427828036,0.8464519357839212,0.5954834959853711
2013-01-11,GE,-0.000473201428592418,0.6094765453399117,0.6676748750717546,0.37937192023139,0.7813828407165905
2013-01-11,HD,-0.0034537174276622062,0.7176369238030226,0.19151994814271914,1.9742494004378477,-0.012858577171498966
2013-01-11,HPQ,0.048886221384876194,-1.9400233601884127,-1.8200700805652383,-2.0,-2.0
2013-01-11,IBM,-0.009411373224305186,0.2832751251943823,0.33271845901752195,-0.11893656702515076,0.6360434835907758
2013-01-11,INTC,0.0,-1.3496021837226053,-1.2605964979113677,-1.492621489892861,-1.2955885633635869
2013-01-11,JNJ,0.002902953131017849,0.09219876242764646,0.21978834795542004,0.10654799357580544,-0.04974005424828611
2013-01-11,JPM,-0.0056349504058389455,-0.8591443420681565,-2.0,0.5308564652749032,-1.1082894914793724
2013-01-11,KO,0.0021669962285637556,0.33975009930307815,-0.09662178568432538,0.06253568470441363,1.0533363988891462
2013-01-11,MCD,-0.0021801610064821064,-0.2971176402102617,0.131451590946939,-0.9913277802780068,-0.03147673129971738
2013-01-11,MMM,0.008309145581450128,0.08881450637029376,0.2739649311781673,0.16261302197466243,-0.17013443404194845
2013-01-11,MRK,0.002544177349244281,0.4449244504006809,0.8426368047837259,0.5377717081580496,-0.045635161739732845
2013-01-11,MSFT,0.002236176674060175,0.7940381957674338,1.745564087510451,-0.5516433434886405,1.1881938432804908
2013-01-11,PFE,0.008296127254363128,-0.48643201744031533,-1.3239367891117413,0.557725098580449,-0.6930843617896537
2013-01-11,PG,0.005923157874543561,0.2615095071084104,0.1008294205639066,-0.05348730078805805,0.7371864015493826
2013-01-11,T,-0.007295217158869938,0.6751597578940863,1.264924725501066,0.5170243379353625,0.24353021024583013
2013-01-11,TRV,0.0013359545009570262,0.38903257359240523,0.4764306264364989,0.7871295731804824,-0.09646247883976534
2013-01-11,UNH,0.010223676031398732,0.7487198605755297,0.8699228146478454,-0.2979160057494868,1.6741527728282304
2013-01-11,UTX,0.00727859214600457,-0.06751800951388047,0.25452112215433026,-0.08248803455605658,-0.3745871161399151
2013-01-11,VZ,-0.016397297200808736,0.4997623889919079,0.13164929263902525,0.44552704607337523,0.9221108282633231
2013-01-11,WMT,-0.004808398223103194,0.44595136911790395,-0.22035611324955587,0.6442856059533856,0.9139246146498821
2013-01-11,XOM,-0.0003345845970049721,-0.19739488349804057,-0.4609396808190561,-0.2521868237133272,0.12094185403826167
2013-01-14,AA,0.0,0.2623233013666919,1.4176711498129495,-1.094536121733117,0.46383487602024337
2013-01-14,AXP,-0.007351518017657099,-0.1152736135375398,0.16320722990751824,0.4453131002519643,-0.954341170772102
2013-01-14,BA,0.005094778556663737,0.08451400128587311,0.20455588042193884,-0.41362534889513464,0.4626114723308151
2013-01-14,BAC,0.006974653630705596,0.45158139285768684,-1.606999643100094,2.0,0.9617438216731543
