date,symbol,forward_return,composite_zscore,ZScore_MA20_aligned_z,Chaikin_Oscillator_aligned_z,RSI_14_aligned_z
2016-01-06,INTC,-0.03748475297577336,0.4540730933474637,1.1891357470584925,-0.35848348545964104,0.5315670184435397
2016-01-06,JNJ,-0.011654881039508291,0.19391467980029375,0.3677134735308447,0.272230398701426,-0.058199832831389485
2016-01-06,JPM,-0.04043938439117123,0.3171200983400994,0.5919419944929771,-0.026363643949425874,0.38578194447674696
2016-01-06,KO,-0.016540463824959106,-0.3057188162727453,-0.04110095493629097,-0.569125977239399,-0.30692951664254586
2016-01-06,MCD,-0.0231417232057769,-1.3969961940753406,-1.8362423075484884,-0.3547462746775334,-2.0
2016-01-06,MMM,-0.024361487404417237,0.43521488450479917,0.30337830009344813,0.10877178613403966,0.8934945672869097
2016-01-06,MRK,-0.008775289708468526,-0.5431609891261421,-0.8253766365948172,-0.1450071810536412,-0.6590991497299676
2016-01-06,MSFT,-0.03478244360838478,-0.35410409025448736,0.37547772823327474,-1.084537012601961,-0.35325298639477587
2016-01-06,NKE,-0.026671344717220324,0.4488441998582973,0.49697565266873756,0.5468907737818035,0.302666173124351
2016-01-06,PFE,-0.006643580887411127,0.4758482776258783,1.0592194465245273,0.06780770345562831,0.3005176828974792
2016-01-06,PG,-0.008733808557530476,-0.3350606671282044,-0.22718841869764683,-0.16611155602305014,-0.6118820266639163
2016-01-06,TRV,-0.023844434417488958,0.20945387093861603,0.3417613446548172,0.08542321096960243,0.20117705719142848
2016-01-06,UNH,-0.029439887272910137,-0.1484626294995883,-0.1047088656956516,0.1188079929020042,-0.45948701570511746
2016-01-06,UTX,-0.01310145220297576,-0.03636199591018094,-0.2473268151272731,-0.09220099875450073,0.23044182615123102
2016-01-06,V,-0.019662142847182484,0.32498102163114445,0.5093069528594554,0.22946835402027949,0.2361677580136985
2016-01-06,VZ,-0.005491992340530438,-0.9374821951051339,-1.3138914015142666,-0.4252297177628218,-1.073325466038313
2016-01-06,WMT,0.023288755540650463,-2.0,-2.0,-2.0,-2.0
2016-01-06,XOM,-0.01600656922419874,-0.7969535005623852,-1.254753691155952,-0.6139516383925889,-0.522155172138615
2016-01-07,AAPL,0.005287443506842404,1.2920844114795573,0.29616772384105466,2.0,1.5800855105976177
2016-01-07,AXP,-0.003289349426045418,0.5063047716072506,0.4064454316603511,-0.040985191340278324,1.1534540745016792
2016-01-07,BA,-0.02270498050180325,0.37748096687435057,0.7211560033559267,-0.12005654033493374,0.5313434376020587
2016-01-07,CAT,-0.010165631208973736,-0.0536377993974432,-0.24586062763110042,-0.13349371376664315,0.218440943205414
2016-01-07,CSCO,-0.024793397746231793,-0.0035053715001342467,0.1276213942445536,-0.3643901630110682,0.22625265426611185
2016-01-07,CVX,-0.010720187130693781,0.17968472499691926,0.4691808669959289,-0.033226107217804404,0.1030994152126333
2016-01-07,DD,-0.007718523819721268,0.09164847691584495,-0.015950084428969585,0.01171594862636982,0.27917956655013465
2016-01-07,DIS,-0.0025124403314137345,0.3335738353932875,-0.19869329740616076,0.12779582727466104,1.0716189763113622
2016-01-07,GE,-0.0179494398938983,0.3425458375567181,0.7969509026981921,-0.09025323505192469,0.32093984502388684
2016-01-07,GS,-0.004130577328416152,0.4595727786504482,0.6369477629195339,-0.0589250844012491,0.8006956574330599
2016-01-07,HD,-0.011961518338523547,0.4457946140880635,1.0904704400482967,-0.0474176797424379,0.2943310819583317
2016-01-07,IBM,-0.00925770784444524,-0.02807940271470506,0.11261184859307903,-0.14746924322446195,-0.04938081351273225
2016-01-07,INTC,-0.010364301373048557,0.5678069748118036,0.915640708340175,0.06894630346374643,0.7188339126314893
2016-01-07,JNJ,-0.010683405099189414,-0.04980413921803859,0.07648680921045073,-0.030246152101684368,-0.19565307476288213
2016-01-07,JPM,-0.02239949031448607,0.44637148462936943,0.7294110091727487,0.010363472020534642,0.599339972694825
2016-01-07,KO,-0.002643402216674362,-0.15174476134609283,0.07196728915356727,-0.3126040837993063,-0.2145974893925394
2016-01-07,MCD,-0.0015564772605729527,-0.530209663668599,-0.312484442426786,-0.23627932572974905,-1.041865222849262
2016-01-07,MMM,-0.0034050163817473944,0.24484707204090772,0.08279090290363005,-0.10288311816269527,0.7546334313817884
2016-01-07,MRK,-0.01693628626836219,-0.6479795038827815,-0.845449750508704,-0.22981152847496328,-0.8686772326646772
2016-01-07,MSFT,0.003066801466098612,0.24451674269132118,0.8175306282041184,-0.14808145847270276,0.064101058342548
2016-01-07,NKE,-0.016374065580675223,0.2565265513431802,0.3933682573319332,0.11390497865830064,0.2623064180393066
2016-01-07,PFE,-0.012738614832935924,0.05250952098136675,0.3424607749718533,-0.09039444636176307,-0.09453776566598995
2016-01-07,PG,-0.01567799803531067,-0.47385846659632785,-0.38571739957217405,-0.29537289088061075,-0.7404851093361986
2016-01-07,TRV,-0.004227643033703599,0.15513612882191255,0.34899648036270214,-0.12219658833982668,0.23860849444286217
2016-01-07,UNH,-0.017218504975449744,0.1416053666293872,0.6103817281966881,-0.09806098738379854,-0.087504640924728
2016-01-07,UTX,-0.016322279367742,-0.1439889659396881,-0.3535641820334056,-0.1315316133689108,0.053128897583252094
2016-01-07,V,-0.012331893878948064,0.13136289350830385,0.30451892466310515,-0.0219598241701147,0.1115295800319211
2016-01-07,VZ,-0.009719321858595698,-1.0596430086632618,-1.56146328666596,-0.2937096936528751,-1.32375604567095
2016-01-07,WMT,-0.02291244457839714,-1.969088179906149,-2.0,-1.9072645397184473,-2.0
2016-01-07,XOM,-0.020201871958114848,-0.6568700439519676,-1.064490657396382,-0.33094270533203746,-0.5751767691274835
2016-01-08,AAPL,0.016192401913267318,1.0625657530550607,-0.1704109287138702,2.0,1.3581081878790524
2016-01-08,AXP,0.0066005484775455425,0.3404507421405017,0.021241085590835082,-0.14329291843487535,1.1434040592655454
2016-01-08,BA,0.0016924413687617879,0.42325176852005636,0.7333953734297131,-0.19502470597925625,0.7313846381097123
2016-01-08,CAT,-0.02875681677155628,-0.11105351814179616,-0.2781900933070872,-0.20247234808715148,0.1475018869688502
2016-01-08,CSCO,0.01977364527699743,0.29494696468135506,0.56349075180523,-0.21799940826897837,0.5393495505078135
2016-01-08,CVX,-0.01655921127935156,0.051539449591547735,0.3205952037080295,-0.13304615971352435,-0.032930695219861986
2016-01-08,DD,-0.01901491098835384,0.03134167835182231,0.01110196465159128,-0.04026579758416029,0.12318886798803594
2016-01-08,DIS,0.006750603380263787,0.1356670419822367,-0.5791054878664875,-0.039964249462280776,1.0260708632754785
2016-01-08,GE,0.004569583847427561,0.45038956286040827,0.8908618695896909,-0.10232448772438603,0.56263130671592
2016-01-08,GS,0.010918463927198196,0.25474802012139564,0.21991201299366384,-0.16503795335413737,0.7093700007246605
2016-01-08,HD,0.015173321572239384,0.39367330897265607,0.9207900273228182,-0.1444065406259091,0.40463644022105916
2016-01-08,IBM,0.012155085533473553,-0.020726682882551882,0.22242275302582962,-0.2229019066761805,-0.06170089499730475
2016-01-08,INTC,0.0174546397041353,0.492153714955265,0.5906022380164465,0.12858662578565105,0.7572722810636974
2016-01-08,JNJ,-0.00601033526586614,-0.022525813788321487,0.21610571284997224,-0.1361429364556598,-0.1475402177592769
2016-01-08,JPM,-0.0015271404645842424,0.5255823434989169,0.7378626479963866,0.022589926543472888,0.8162944559568912
2016-01-08,KO,0.001686208811275458,-0.31442472400714777,-0.1797589678582155,-0.26367579714194594,-0.4998394070212818
2016-01-08,MCD,0.010478232724976388,-0.7706014183300042,-0.5111814007364746,-0.25711704110858286,-1.543505813144955
2016-01-08,MMM,-0.00021321174275923394,0.0793335062606287,-0.21470839633276204,-0.20892075501137275,0.6616296701260209
2016-01-08,MRK,0.003328249134751937,-0.29840108303578045,0.08094943900206153,-0.23703966330717366,-0.7391130248022293
2016-01-08,MSFT,-0.0005733349754861727,-0.061963906221248255,0.16124460913977767,0.08078004175594229,-0.4279163695594647
2016-01-08,NKE,0.011550836300468603,0.2379777884947445,0.40443880574122315,-0.028447352247675865,0.3379419119906862
2016-01-08,PFE,0.002257899884177128,0.21031023917668554,0.6593573464339613,-0.03813300320354085,0.009706374299636136
2016-01-08,PG,0.009214607581417233,-0.18319959148450907,0.261976113774217,-0.3196606933693891,-0.4919141948583551
2016-01-08,TRV,0.007547768867398386,-0.029732616198479594,0.07209529406124456,-0.22839257289391987,0.06709943023723652
2016-01-08,UNH,-0.005264892543022981,0.2494224803558581,0.895779882612927,-0.20017530359408453,0.05266286204873177
2016-01-08,UTX,0.0011067649536711244,0.05348335590905696,0.05039903615462815,-0.16753802285937222,0.27758905443191495
2016-01-08,V,0.014269772704360806,0.10139519304041851,0.30270021886643506,-0.1137990957043211,0.11528445595914164
2016-01-08,VZ,0.005799803635106349,-1.0150762581091195,-1.3193242707609791,-0.25126674324722725,-1.4746377603191523
2016-01-08,WMT,0.010701609247371735,-1.7308725951254536,-2.0,-1.1926177853763609,-2.0
2016-01-08,XOM,-0.013388687764707474,-0.34597013099538865,-0.38457277132372086,-0.24199306048642796,-0.41134456117601703
2016-01-11,AAPL,0.014513328727673525,0.8961309883559697,-0.16569263937770753,2.0,0.8540856044456167
2016-01-11,AXP,0.0054643661557585155,0.2622633308101856,0.014568201430420967,-0.17881011647354922,0.951031907473685
2016-01-11,BA,0.013132560929414172,0.4492274590107215,0.6642470367496266,-0.1978992228434642,0.8813345631260019
2016-01-11,CAT,0.0021147108022310235,0.5456955859208603,0.8560778260205122,-0.1601285983743312,0.9411375301164
2016-01-11,CSCO,0.0031658737727111586,-0.1642821353208499,-0.09075573113959576,-0.2827276203948832,-0.11936305442807071
2016-01-11,CVX,0.017085590575247167,0.40039444615417524,0.7979722649056222,-0.09442041006284363,0.49763148361974713
2016-01-11,DD,-0.013436062025881879,0.4832263084810164,0.764068453999937,0.016803932656110517,0.6688065387870017
2016-01-11,DIS,0.015412130412182146,0.11322316382099344,-0.42993142945668933,-0.07551465271127229,0.8451155736309419
2016-01-11,GE,0.0020991877412941395,0.38102681069138084,0.6423845015200299,-0.024174949252400157,0.5248708798065129
2016-01-11,GS,-0.00012083756331049411,0.12555203312877874,0.07087507791424416,-0.18072776266864474,0.48650878414073684
2016-01-11,HD,0.01359514638265602,-0.09706806808862854,0.15636273613346105,-0.17173459736060706,-0.2758323430387396
2016-01-11,IBM,-0.002476929215698309,-0.3908923771946926,-0.3880356763632911,-0.23380053124999473,-0.550840923970792
2016-01-11,INTC,0.01933870886879041,0.13825329851149762,0.132390199253684,0.122977708510577,0.15939198777023186
2016-01-11,JNJ,0.006866893243830718,0.27679438583376825,0.632416085571561,-0.14333813407276674,0.34130520600251046
2016-01-11,JPM,0.002209622190828764,0.6025695080057824,0.7262929545615759,0.02306923766590858,1.0583463317898625
2016-01-11,KO,0.012987255286138089,-0.19557367439784545,-0.02449555235301589,-0.2306497838855104,-0.33157568695501005
2016-01-11,MCD,0.006427266263041798,-1.1375096469280588,-1.257716268850521,-0.2618436273185977,-1.8929690446150576
2016-01-11,MMM,0.0028480273753290763,0.27238196311395296,0.13939630337688963,-0.21364191583948425,0.8913915018044535
2016-01-11,MRK,0.00995151887265866,-0.2839282735355424,0.018273603902089704,-0.2525067429910285,-0.6175516815176885
2016-01-11,MSFT,0.009177787126869008,0.11537429353889901,0.33021954583990976,0.1416545647793411,-0.12575123000255384
2016-01-11,NKE,0.006549388776951659,0.05397548758480205,0.12989664537388387,-0.05744648739813053,0.0894763047786528
2016-01-11,PFE,-0.002252813257384245,0.16940125183875565,0.5130437299134271,-0.12678313123500198,0.12194315683784188
2016-01-11,PG,-0.002086673301413877,-0.4028800768246081,-0.051869594657819984,-0.34158773103706946,-0.8151829047789347
2016-01-11,TRV,0.011143419719110037,-0.12374904683973824,-0.0446146670044754,-0.2379126008609471,-0.08871987265379223
2016-01-11,UNH,0.02445704856390951,0.41163678801547793,0.994046494794165,-0.2065217566530173,0.44738562590528613
2016-01-11,UTX,0.0,0.17479620197373535,0.20558055361129846,-0.13284075868339545,0.45164881099330306
2016-01-11,V,0.011363854443357857,-0.20757800229336779,-0.15295104086285657,-0.17220679100289518,-0.29757617501435163
2016-01-11,VZ,-0.003548556708711348,-1.003818009499702,-1.275300536082778,-0.26860022613615914,-1.4675532662801685
2016-01-11,WMT,-0.00934266578668308,-1.7147668062983852,-2.0,-1.144300418895155,-2.0
2016-01-11,XOM,0.020491113879226308,0.23175496743686388,0.6484874567796479,-0.1781896848081599,0.22496713033910365
2016-01-12,AAPL,-0.025709999500224234,0.7961818903806622,-0.2536497336543254,2.0,0.642195404796312
2016-01-12,AXP,-0.024068270309823725,0.31282212133393456,0.10801421007111672,-0.19809109631132824,1.028543250242015
2016-01-12,BA,-0.028805204407795326,0.33335605938634405,0.5055299764032317,-0.2144178352980094,0.7089560370538097
2016-01-12,CAT,-0.01152567164683349,0.7311362510010112,1.060882043625872,-0.13605190236634504,1.2685786117435065
2016-01-12,CSCO,-0.029585603702003582,-0.038670154350070284,0.15275263679217616,-0.351994027892405,0.08323092805001803
2016-01-12,CVX,-0.009981902806830756,0.27128396259681176,0.6505872474106694,-0.14277483048475698,0.3060394708645229
2016-01-12,DD,-0.02589834770256705,0.9354139358866579,1.3722895996011581,0.15456973929617945,1.279382468762636
2016-01-12,DIS,-0.029371151830478892,-0.13050912761164513,-0.6560216512858392,-0.10813553191373551,0.37262980036463933
2016-01-12,GE,-0.013966739115726656,0.549029979434308,0.8364866174165503,0.026902626065348975,0.7837006948210246
2016-01-12,GS,-0.04055237618190066,0.3651362855522873,0.3905215885754723,-0.17652746370040337,0.8814147317817929
2016-01-12,HD,-0.04776836105933702,-0.4232936038596484,-0.37148092398172655,-0.17832123465598196,-0.7200786529412367
2016-01-12,IBM,-0.013017169363094827,-0.04773360729640377,0.22373131630185708,-0.2444557527945437,-0.12247638539652465
2016-01-12,INTC,-0.02356186736727306,-0.1826578101687137,-0.2831033748642674,0.07916292748288992,-0.3440329831247636
2016-01-12,JNJ,-0.012418703915569429,0.18544873656418207,0.5063082398311097,-0.15579518878786067,0.20583315864929722
2016-01-12,JPM,-0.027476251626455173,0.7723933882571966,0.9221325311162499,0.01562901885244884,1.3794186148028909
2016-01-12,KO,-0.006410155956612096,-0.5864129512954742,-0.6419675240463433,-0.18266581052947306,-0.9346055193106064
2016-01-12,MCD,-0.01975476487272143,-1.3587654893808374,-1.7921710849801795,-0.2841253831623332,-2.0
2016-01-12,MMM,-0.015192914340959707,0.424426723127275,0.3562101007890816,-0.20953432246210393,1.1266043910548473
2016-01-12,MRK,-0.02125220756699331,-0.5842857553989874,-0.592543293898464,-0.292044521453149,-0.8682694508453493
2016-01-12,MSFT,-0.021598909866146543,0.009883198832976762,0.21565869608348678,0.09618292676333388,-0.28219202634789037
2016-01-12,NKE,-0.01935283967859469,0.1031329608331736,0.1778624232135417,-0.02703476251692498,0.15857122180290406
2016-01-12,PFE,-0.020322621205707936,0.4865935377681508,0.9495964114910452,-0.0675423472554004,0.5777265490688077
2016-01-12,PG,-0.008626327572906822,-0.0845953638228354,0.5154781395087632,-0.3636655517747485,-0.4055986792025209
2016-01-12,TRV,-0.017781087901984516,-0.2927603325087877,-0.2705580165004072,-0.24624244171892948,-0.36148053930702645
2016-01-12,UNH,-0.026991030885790912,-0.19587085854394828,0.05534357346133104,-0.21309403889295486,-0.4298621102002211
2016-01-12,UTX,-0.018453289854498345,0.426590314755207,0.5508241255999464,-0.1126550260706402,0.8416018447363147
2016-01-12,V,-0.022204926228540867,-0.3745461764525546,-0.398750559593206,-0.22906469116103423,-0.4958232786034235
2016-01-12,VZ,-0.01736032556774958,-0.5067166837172647,-0.22389198194026594,-0.28371248058770143,-1.0125455886238268
2016-01-12,WMT,-0.0267210319763308,-1.6559135295238174,-2.0,-0.9677405885714522,-2.0
2016-01-12,XOM,0.005984022243574305,-0.1729272967703579,0.1294711635248132,-0.26985166727372084,-0.37840138656216604
2016-01-13,AAPL,0.021870622415181673,0.700578153986663,-0.5136075477848133,2.0,0.6153420097448025
2016-01-13,AXP,0.007000715131717072,0.2779148008473597,-0.0822941290633514,-0.260124927243447,1.1761634588488774
2016-01-13,BA,0.008429414847180183,0.266886663041564,0.3076732917788961,-0.27360034843210707,0.7665870457779029
2016-01-13,CAT,0.022663837738590598,0.3513122727855765,0.25808352261277295,-0.2003591857739886,0.9962124815179452
2016-01-13,CSCO,0.002438914661804459,0.17375793125986694,0.48369013593557203,-0.21583617194089144,0.2534198297849203
2016-01-13,CVX,0.050904211419537715,-0.20660231920017305,-0.24220576102749886,-0.22451862076069085,-0.15308257581232945
2016-01-13,DD,0.013981136745702116,0.695875804757307,0.7865037251412338,0.12278541451299316,1.1783382746176942
2016-01-13,DIS,0.006397427547441659,-0.10232762941638363,-0.7541115763173554,-0.16905181465507427,0.6161805027232787
2016-01-13,GE,0.02903708509961911,0.32030071356869755,0.3154340811598515,-0.027523147121369346,0.6729912066676105
2016-01-13,GS,0.015095092810374577,0.519142107598422,0.6121210516971465,-0.2393129459086367,1.1846182170067565
2016-01-13,HD,-0.014661967464269066,0.5067408114562789,1.488384374920278,-0.22027728885546172,0.2521153483040204
2016-01-13,IBM,0.013265192995422836,-0.12075508335678264,0.18122537447031084,-0.29065482706166046,-0.2528357974789983
2016-01-13,INTC,0.026010703389356182,-0.24974145611653134,-0.46724297780366847,0.09695134069995369,-0.3789327312458793
2016-01-13,JNJ,0.019274733834961255,0.005961522436181611,0.13433960695600555,-0.21202347000505062,0.0955684303575899
2016-01-13,JPM,0.014998231402508555,0.6780363550769701,0.5719821781279674,0.0019092309993084687,1.4602176561036346
2016-01-13,KO,0.0007167088998769611,-0.9287974214115362,-1.2197902491551134,-0.15692148943116394,-1.4096805256483314
2016-01-13,MCD,0.013029842116543344,-0.5592540606989164,0.32546759501758005,-0.31055810000696343,-1.6926716771073658
2016-01-13,MMM,0.01773336414578819,0.3093778759048484,0.14695491871767985,-0.2716452746063158,1.0528239836031812
2016-01-13,MRK,0.022502764860536484,-0.14876131552102737,0.5657470769650068,-0.2655659683068724,-0.7464650552212165
2016-01-13,MSFT,0.02846650459782274,0.10262329203014053,0.2777153762101052,0.24928516916463575,-0.21913066928431932
2016-01-13,NKE,-0.004593474057463132,-0.0755808891750156,-0.16494378534666485,-0.08747336043443159,0.025674478256049613
2016-01-13,PFE,0.02436616591691143,0.6742886346426195,1.187698243659067,0.0657947858902113,0.7693728743785799
2016-01-13,PG,0.003954934155447454,-0.3302481180485793,0.0710025299322353,-0.35786756056626995,-0.7038793235117032
2016-01-13,TRV,0.008674516168407198,-0.35968126775095416,-0.3484965170437006,-0.3060924083340559,-0.42445487787510594
2016-01-13,UNH,0.014007278523448186,-0.04511159841183413,0.4282715422423635,-0.27786089356250643,-0.2857454439153595
2016-01-13,UTX,0.0020263970566603007,0.44622908910172904,0.5398773979715489,-0.1555595387139455,0.9543694080475836
2016-01-13,V,0.009576278639432445,-0.33295947758513117,-0.23361047342611171,-0.25342446724960943,-0.5118434920796724
2016-01-13,VZ,0.01630823681807625,-0.05240132167897479,0.9858339703781384,-0.2387948952182342,-0.9042430401968286
2016-01-13,WMT,0.018411127670320715,-1.5072754651111586,-2.0,-0.5218263953334762,-2.0
2016-01-13,XOM,0.04586933252845227,-1.0809579838507357,-1.4406779020942395,-0.31722426037506524,-1.4849717890829024
2016-01-14,AAPL,-0.024015072498195456,0.7333198569084295,-0.18986896109367027,2.0,0.38982853181895893
2016-01-14,AXP,-0.006004144074938322,0.49101392656298054,0.4566156234389994,-0.2656407538243184,1.2820669100742605
