date,symbol,forward_return,composite_zscore,Chaikin_Oscillator_aligned_z,RSI_14_aligned_z,Volume_Shock_aligned_z
2009-01-02,VZ,-0.062355762427338535,-0.23455357286418596,0.33376765108776324,-0.735340927621812,-0.3020874420585091
2009-01-02,WMT,-0.011542671917733283,-0.40471310347461315,-0.43025509771923615,-0.5743443027076475,-0.2095399099969556
2009-01-02,XOM,-0.0001232518421669937,-0.0320493128254468,0.08060937182688376,-0.30489543595358826,0.1281381256503641
2009-01-05,AA,0.021922410421906235,0.1663953155313356,-0.0012225537710792902,-0.94483534658612,1.4452438469512061
2009-01-05,AXP,0.056139664879940154,0.4148679090639213,-0.01702361658416731,0.7033343355675946,0.5582930082083366
2009-01-05,BA,0.003032047105450353,-0.5145014117072978,0.09129488241532263,-1.345241578048411,-0.2895575394888051
2009-01-05,BAC,0.021459674927801542,-0.356458541097465,-2.0,1.2551674799657908,-0.3245431032581857
2009-01-05,C,0.05367272624041486,0.7146337869512136,1.1405935602705661,1.3686961532423316,-0.3653883526592567
2009-01-05,CAT,-0.006075868726890699,-0.15205795453227638,0.2723920610728184,-0.9875710998235621,0.2590051751539146
2009-01-05,CVX,0.009000839953019701,0.12331479379354408,0.6186203999319304,-0.16467105059515158,-0.08400496795614659
2009-01-05,DD,0.0664449971761003,2.0,2.0,2.0,2.0
2009-01-05,DIS,0.03446824402437021,-0.2333622264552093,0.3930886036662607,-0.08286314894797914,-1.0103121340839094
2009-01-05,GE,0.013830678464886503,-0.14170171587754202,-0.40661671162522994,0.643866623688441,-0.6623550596958372
2009-01-05,HD,0.022258363663841818,0.16437793100041334,0.2877271825112449,-0.7181550972437014,0.9235617077336965
2009-01-05,HPQ,0.08202573720567452,-0.47694376016413265,-1.1414889335969653,-0.0726465820295131,-0.21669576486591957
2009-01-05,IBM,0.027758756827064968,-0.1409542282336854,0.14928120017272256,-0.48303511103196334,-0.08910877384181541
2009-01-05,INTC,0.030852040842386907,-0.09874474496909852,-0.07792185305724524,-0.029196148591420914,-0.1891162332586294
2009-01-05,JNJ,-0.005994934066816282,0.11788842743402624,-0.054668295694403866,-0.08663456964499171,0.4949681476414743
2009-01-05,JPM,0.021538181475273754,0.34180737775972925,0.09429980302872557,1.3113530637147528,-0.38023073346429065
2009-01-05,KO,-0.016064649215322024,0.009011282753717284,0.5463550936102735,0.29134717215440376,-0.8106684175035254
2009-01-05,MCD,-0.022341059750310976,-0.6428241706675232,0.12402368454212152,-0.9671749238051959,-1.085321272739495
2009-01-05,MMM,0.011795547249105365,-0.2946006230025014,0.275399620904624,0.48753541101239656,-1.6467369009245247
2009-01-05,MRK,-0.018342439454035353,-0.3035763684519882,0.08955535825167142,-0.9901503487327604,-0.010134114874875606
2009-01-05,MSFT,0.01169589636036883,-0.4582107943861304,-0.7157424539997537,-0.1605646315033954,-0.498325297655242
2009-01-05,PFE,-0.01982369628630365,-0.8451863593278571,-1.110719148807373,-1.2401864902879707,-0.1846534388882277
2009-01-05,PG,-0.0028865826746585777,-0.11164623186837412,-0.25206942152955303,0.060401167164092336,-0.14327044123966168
2009-01-05,T,-0.0045727500511549835,-0.4098989692644978,-1.5263618866921482,0.28129986153978587,0.015365117358868877
2009-01-05,TRV,-0.030541569577842598,0.2904026225591713,0.37284984945410277,-0.3580955776630743,0.8564535958864855
2009-01-05,UTX,0.010681117737272094,-0.7633241954916657,-0.14272857587063248,-1.1134580445701343,-1.0337859660342301
2009-01-05,VZ,-0.016010115320394758,1.083038295404412,0.4847361291221922,0.7643787570910433,2.0
2009-01-05,WMT,-0.008846410236281521,-0.7356441913852385,-0.9225831626428564,-0.29941485484655045,-0.9849345566663086
2009-01-05,XOM,-0.01629277423225195,-0.3384709161036283,-0.3947474133779744,-0.6091591116893026,-0.011506223243607942
2009-01-06,AA,-0.10148513792312985,-0.4475912304331213,-0.0767480514405825,-1.1873425213451119,-0.07868311851366958
2009-01-06,AXP,-0.042125269014535394,-0.24783598960155462,-0.46088280150403466,0.09668286905878107,-0.37930803635941024
2009-01-06,BA,-0.033470017892832105,-0.6145328539226619,-0.06424864095242828,-1.4523183328366442,-0.32703158797891313
2009-01-06,BAC,-0.03991609380042738,0.39931436688549504,-0.15929555636111312,1.2363768572639522,0.12086179975364611
2009-01-06,C,-0.04155493567718371,0.3766992471536364,0.9651994565885225,1.0659701379925688,-0.9010718531201821
2009-01-06,CAT,-0.04650649061230849,-0.19660047419908647,0.36296622463984535,-0.83593874091745,-0.11682890631965473
2009-01-06,CVX,-0.043826880066581086,-0.10621626144362524,0.4909389879961133,-0.27926822168358784,-0.5303195506434012
2009-01-06,DD,0.0018693118014911914,2.0,2.0,2.0,2.0
2009-01-06,DIS,-0.04648329604909551,-0.4271434419459111,0.30099292150728446,-0.611499817791007,-0.9709234295540107
2009-01-06,GE,-0.044484545032182354,-0.28254183163304564,-0.5897972976827222,0.5773006360253651,-0.8351288332417799
2009-01-06,HD,-0.02731642818183344,-0.29554906642828344,-0.36367929512633373,-1.146755305533115,0.6237874013745984
2009-01-06,HPQ,-0.03739502396203831,-0.5722238118595434,-2.0,-1.7166714355786303,2.0
2009-01-06,IBM,-0.01613846725206136,-0.3128109524530967,-0.06941663019303373,-1.1046645358898284,0.23564830872357195
2009-01-06,INTC,-0.060507651679897134,-0.3924567558109186,-0.5411788480333665,-0.5165824558736225,-0.11960896352576667
2009-01-06,JNJ,-0.00938174286866511,0.6041142980930887,-0.185043589183941,0.30211779988640514,1.695268683576802
2009-01-06,JPM,-0.059905844277118536,0.4440254152020362,0.5705351155956615,1.2579668793532135,-0.4964257493427664
2009-01-06,KO,0.004920715305470447,0.3634752398542256,0.8157151182617498,1.0347371483885734,-0.7600265470876465
2009-01-06,MCD,-0.014483147502651894,0.09332582393309997,0.205400256520359,-0.028441207628727726,0.10301842290766865
2009-01-06,MMM,-0.01892230078203161,-0.09408332190720241,0.16830927545649274,0.3031430904523535,-0.7537023316304534
2009-01-06,MRK,-0.016015687568863624,-0.11459370211716653,0.3162486572113322,-0.46439636556508057,-0.19563339799775123
2009-01-06,MSFT,-0.060211965731773676,-0.7232919782496131,-1.0049842365352446,-0.3518581575417563,-0.8130335406718383
2009-01-06,PFE,-0.01741642824744627,-0.029791970880378955,0.00799283756336715,-0.439315995377561,0.34194724517305697
2009-01-06,PG,-0.017533130080063963,-0.23769907328463327,-0.4588723739551222,0.2959555022930612,-0.5501803481918389
2009-01-06,T,-0.019712404072441125,-0.4684173540404921,-1.3641655579464456,0.5507236759709878,-0.5918101801460186
2009-01-06,TRV,-0.03961087920456341,0.42094217532782635,0.2976271891453684,0.43505573551267135,0.5301436013254391
2009-01-06,UTX,-0.024781273009620852,-0.9423532914110498,-0.21761748324478367,-1.3913140619879971,-1.2181283290003688
2009-01-06,VZ,0.012698763147506398,0.9591337647197977,0.6152860883226282,1.3481021238323456,0.9140130820044196
2009-01-06,WMT,-0.008568227552170016,-0.2649744638301727,-0.653026826128292,0.23810892206994153,-0.3800054874321675
2009-01-06,XOM,-0.025528759230796005,-0.10898318911506434,0.02393040439566939,-0.011201774343499326,-0.3396781973973631
2009-01-07,AA,0.04315867587209099,0.31601374367911533,-0.20242808372091872,-0.40326440116536727,1.553733715923632
2009-01-07,AXP,0.0014994485412307412,-0.11897399218679498,-0.6771557860983768,0.046692942917994085,0.27354086661999777
2009-01-07,BA,0.0006702565938581095,-0.7849094088986126,-0.4608033810029091,-1.5380515219900104,-0.35587332370291824
2009-01-07,BAC,-0.012399186595668077,1.20908284057245,1.9874242996236355,1.2501638130977886,0.3896604089959264
2009-01-07,C,0.0013985771810076653,0.21374254506255538,0.4898139293822073,0.9824891374156132,-0.8310754316101544
2009-01-07,CAT,0.008014594705502365,-0.2752103659742826,0.08336237839672939,-0.5373167223227351,-0.3716767539968422
2009-01-07,CVX,0.003786248546364668,-0.20470239027408674,0.18085287074532558,0.1980182880131782,-0.9929783295807639
2009-01-07,DD,-0.016790691820389947,1.7077129540131537,2.0,2.0,1.123138862039461
2009-01-07,DIS,-0.012079327381549931,-0.30682062060389786,-0.02910848291958441,-0.3459713848577095,-0.5453819940343996
2009-01-07,GE,0.001862394265799372,-0.14329075380888848,-0.6534337132911903,0.8362006384347535,-0.6126391865702286
2009-01-07,HD,-0.007325797348546104,-0.5826813208562963,-0.6030411652056368,-1.3624652524301757,0.2174624550669236
2009-01-07,HPQ,-0.005285408681398596,-0.6246124039161435,-2.0,-1.655506706199499,1.7816694944510685
2009-01-07,IBM,-0.006948391110362273,-0.7463969644465163,-0.4732022397334683,-1.6459484104513746,-0.12004024315470553
2009-01-07,INTC,0.007617811368902272,1.2124941575826782,1.4420109359042301,0.19547153684380492,2.0
2009-01-07,JNJ,-0.001860413925203086,-0.20532754745509318,-0.4724417487373736,0.03250735781380906,-0.176048251441715
2009-01-07,JPM,-0.030972235774027745,0.8220749287948643,1.1940172038511943,1.6566286230801677,-0.3844210405467686
2009-01-07,KO,0.006899520228730971,-0.10385324578129829,0.10713564561385776,0.1470312028998904,-0.565726585857643
2009-01-07,MCD,-0.011757355600973018,-0.3652440076073183,-0.07788334523467721,-0.2835476418425301,-0.7343010357447476
2009-01-07,MMM,0.008782529883652135,-0.20387794379088153,-0.246208818874136,0.2278359632361394,-0.593260975734648
2009-01-07,MRK,-0.004409086469544299,-0.5469121255069025,-0.015237821733702184,-0.9947862308082269,-0.6307123239787784
2009-01-07,MSFT,0.031266469512795325,0.4464704127902663,0.43004088868513385,0.7234368044607974,0.1859335452248676
2009-01-07,PFE,0.009148389092888953,-0.17753324378363133,0.6493165152198875,-0.673759782818812,-0.5081564637519695
2009-01-07,PG,-0.01096910728572531,-0.31741683231173967,-0.7825755627247271,0.4165046083671879,-0.5861795425776798
2009-01-07,T,-0.0011029867923285641,-0.23485116745682555,-1.0461099726059497,0.5242480399340338,-0.18269156969856074
2009-01-07,TRV,0.01857227718388299,0.4331961535632152,-0.07352145927498788,0.6943669447637776,0.678742975200856
2009-01-07,UTX,-0.00018658103088864397,-0.9430197530203822,-0.6477926620459613,-1.5268963471603354,-0.65437024985485
2009-01-07,VZ,0.015360386688239913,0.25800881471003584,0.29392155795672714,0.3547496670528394,0.12535521912054093
2009-01-07,WMT,-0.07490058825740564,-0.4286901587470114,-0.5901834467036289,-0.07694339786069779,-0.6189436316767074
2009-01-07,XOM,0.010734223214210692,-0.14394020627092505,0.22358437330620137,0.07777991996748335,-0.7331849120864599
2009-01-08,AA,-0.048415499918843086,-0.4241362154354959,-0.09337499283892248,-0.9082024956032178,-0.27083115786434736
2009-01-08,AXP,-0.04041931082708916,-0.24734636513398323,-0.4742695267301528,-0.04803871020169717,-0.21973085847009968
2009-01-08,BA,-0.007591115527796899,-0.6627124354145005,-0.29581434728456235,-1.3417696180552985,-0.3505533409036409
2009-01-08,BAC,-0.04062038655501221,1.0123875293851663,2.0,1.1090767222656732,-0.07191413411017415
2009-01-08,C,-0.05726237552093949,0.3011368075392365,0.4434178045728138,0.7284219806718206,-0.26842936262692496
2009-01-08,CAT,-0.01862815042300736,-0.2103474362330762,0.04727699975964374,-0.6739281193604717,-0.004391189098400669
2009-01-08,CVX,-0.019127005055181612,-0.10125712438256014,0.21139109848882603,0.0024283677570407624,-0.5175908393935472
2009-01-08,DD,0.0,1.27251724585077,1.9481731538577383,2.0,-0.13062141630542815
2009-01-08,DIS,-0.025764254438397693,-0.022810681087910647,0.08891013719582828,-0.07585613005472051,-0.08148605040483971
2009-01-08,GE,-0.008673702665188743,-0.07606503162802937,-0.44650912950461463,0.5873708092174688,-0.36905677459694225
2009-01-08,HD,-0.021730142318525658,-0.5114052823882227,-0.542896610234362,-0.9495498574950216,-0.04176937943528444
2009-01-08,HPQ,-0.003985119496231038,-1.1123307828508011,-2.0,-1.2562839162593469,-0.08070843229305663
2009-01-08,IBM,-0.02844678699519987,-0.5381679590984627,-0.24041879310793002,-1.1447139460038522,-0.2293711381836059
2009-01-08,INTC,-0.027491753206830283,0.23651148595403926,0.7354985264332518,-0.06502785639220461,0.039063787821070686
2009-01-08,JNJ,0.0005084485644790693,0.09809812282390862,-0.06538630311279216,0.06321101473322695,0.29646965685129106
2009-01-08,JPM,-0.04592179622787529,1.1709711888998546,1.584508865325169,1.657449769641227,0.27095493173316787
2009-01-08,KO,-0.01414677257685748,-0.2545349746550085,-0.23547939489641817,-0.23485968236979102,-0.29326584669881645
2009-01-08,MCD,-0.007435721473348256,0.06106018139742975,0.009530802682552802,0.16338960849740508,0.010260133012331366
2009-01-08,MMM,-0.014340014182847916,-0.22453120499734883,-0.1370056284598435,-0.1692080727278192,-0.3673799138043839
2009-01-08,MRK,-0.021457521773010635,-0.354886622451406,0.1255104757048188,-0.7466011125786814,-0.44356923048035546
2009-01-08,MSFT,-0.029821393555240605,-0.09801030418596372,-0.12996757645260293,-0.2522394453055928,0.08817610920030455
2009-01-08,PFE,-0.011898101992865895,-0.32757840812076083,0.33926273090404324,-0.924151452434102,-0.3978465028322237
2009-01-08,PG,-0.009104435626760554,0.041830258685264375,-0.3473843474212689,0.7482857471201956,-0.27541062364313357
2009-01-08,T,-0.018395912723545238,-0.2392289867077598,-0.6311997250204219,0.4034864426514925,-0.4899736777543501
2009-01-08,TRV,-0.005920337386441266,0.011351243050983409,0.02998552598107804,0.09262402163340179,-0.0885558184615296
2009-01-08,UTX,-0.015137452505243232,-0.6404016946646623,-0.44612302670892373,-1.3098308836068169,-0.16525117367824643
2009-01-08,VZ,-0.007101039492395378,-0.1273377925222984,0.1257674007017701,-0.22120123628217253,-0.28657954198649277
2009-01-08,WMT,0.003891935785007794,0.6666666666666666,-2.0,2.0,2.0
2009-01-08,XOM,-0.01921807385805141,-0.19494032878365244,0.18648135442997857,-0.33217053763367044,-0.4391318031472655
2009-01-09,AA,-0.06938003486662947,-0.3144219851636987,-0.1544491386226785,-0.72785275622378,-0.060964060644637545
2009-01-09,AXP,-0.020801157431829198,0.0510595893680147,-0.38776058036579036,0.1930316540588086,0.34790769441102587
2009-01-09,BA,-0.01597317941074472,-0.8354676363488807,-0.4137069692849366,-1.719792317710549,-0.3729036220511565
2009-01-09,BAC,-0.1200926595337024,0.8507521248222778,2.0,1.2545933839715941,-0.7023370095047605
2009-01-09,C,-0.17037022882134045,1.0742488236767775,0.3119624630692212,0.9874748329347866,1.923309175026325
2009-01-09,CAT,-0.04652775917553731,-0.030870988001754363,-0.19312054676649495,-0.7250403786218522,0.8255479613830841
2009-01-09,CVX,-0.02746538172141577,0.05451486120701649,0.042875279365592565,0.06878078920873154,0.05188851504672538
2009-01-09,DD,-0.003162653051269171,0.39360517527822836,1.1808155258346853,2.0,-2.0
2009-01-09,DIS,-0.02017016541460337,0.07470413547153659,0.041923420420777215,0.039973699261936946,0.14221528673189562
2009-01-09,GE,-0.010625080405105014,-0.49360715914995706,-0.47461077374054866,0.34132501955240774,-1.3475357232617302
2009-01-09,HD,-0.03730095800037081,-0.23788022240642914,-0.5780039125185742,-0.8103754415381437,0.6747386868374303
2009-01-09,HPQ,-0.013603924244214305,-0.8387539652196083,-2.0,-1.7563050124111212,1.2400431167522963
2009-01-09,IBM,0.011924379216869951,-0.23056776987250469,-0.2712653430311319,-0.6235896084397985,0.20315164185341636
2009-01-09,INTC,-0.025441324037776103,-0.013752272961781905,0.6354835694965992,0.10082408843844039,-0.7775644768203853
2009-01-09,JNJ,-0.0120237301502647,0.09399559872519918,-0.1677082155752301,-0.46048030779291454,0.9101753195437422
2009-01-09,JPM,-0.040816737655898216,1.4516250356535811,1.8003935058996765,1.900378452605391,0.6541031484556751
2009-01-09,KO,-0.019506834385756622,-0.23697877397618508,-0.40848614289365853,-0.06103987020045875,-0.24141030883443798
2009-01-09,MCD,0.0014983465373905602,-0.23028919436580797,-0.11688905581981177,-1.2762819611690103e-07,-0.573978399649416
2009-01-09,MMM,-0.01142990181128023,-0.430143013496447,-0.2517769952339913,-0.12809676457418478,-0.910555280681165
2009-01-09,MRK,-0.00800555446377682,-0.48591306059579487,0.01970038025587343,-0.6179781707099034,-0.8594613913333546
2009-01-09,MSFT,-0.0025618837460168464,-0.20730219677877412,0.13395319167328615,0.05475213888176058,-0.8106119208913691
2009-01-09,PFE,-0.004587070607322552,-0.29378894030403097,0.3724322930895903,-0.9757596967178369,-0.27803941728384624
2009-01-09,PG,0.0013368417837058555,0.007190258018009506,-0.26271301225138105,0.7531865257396946,-0.468902739434285
2009-01-09,T,-0.02773589593960879,0.6003738975951664,-0.12665402577340518,0.5941672009097074,1.333608517649197
2009-01-09,TRV,-0.02262949582488405,-0.16177650079215125,-0.14805722916040287,-0.24428668526128478,-0.09298558795476614
2009-01-09,UTX,-0.006451377231275535,-1.0140612288409845,-0.4559279683479619,-1.2699439590180566,-1.3163117591569353
2009-01-09,VZ,-0.011504983345546838,-0.05828234683567909,0.004634319732739696,-0.4953486416742119,0.31586728143443493
2009-01-09,WMT,-0.0036832624036738926,0.6666666666666666,-2.0,2.0,2.0
2009-01-09,XOM,-0.013278739907042647,-0.09132335036213683,0.35640083007116946,-0.15988673374483012,-0.47048414741274985
2009-01-12,AA,-0.050695954078206706,0.13828856170174134,-0.35310131665653965,-0.24951104347082098,1.0174780452325847
2009-01-12,AXP,0.008497438246690692,-0.2305514312563297,-0.39603800409820916,0.03698644397012758,-0.3326027336409075
2009-01-12,BA,-0.02926355928922164,-0.9877725949597179,-0.5235119302942147,-1.54170201448868,-0.898103840096259
2009-01-12,BAC,-0.06824116194490204,1.5658728593303088,2.0,1.8693624753387188,0.8282561026522077
2009-01-12,C,0.053571129587710375,1.3854620411449199,0.2701207644527955,1.8862653589819642,2.0
2009-01-12,CAT,0.005098518883694725,-0.047005806426538704,-0.32402274871705244,-0.05910315781404722,0.24210848725148357
2009-01-12,CVX,0.014120409085790708,-0.04992119472432107,-0.0662309247009364,0.28613189374650916,-0.369664553218536
2009-01-12,DD,-0.013325398017194456,0.513321713299464,0.6565308303929788,1.5671959302966096,-0.6837616207911962
2009-01-12,DIS,-0.03019215423614885,-0.1696256963520967,-0.09106101148399826,-0.008938256204432143,-0.4088778213678597
2009-01-12,GE,-0.056222113315915645,-0.31608084063255887,-0.4791354508629178,0.06123322376305612,-0.5303402947978149
2009-01-12,HD,-0.02002629116199306,0.12510005704930946,-0.4906873896146087,-0.18175468550881688,1.047742246271354
2009-01-12,HPQ,-0.031097878838046822,-1.173452512206192,-1.5896168792032745,-1.6452251773832496,-0.28551548003205157
2009-01-12,IBM,-0.004316803549222481,-0.6393202785035512,-0.41574676058962734,-1.448028413514905,-0.0541856614061211
2009-01-12,INTC,-0.008702121899513582,0.1724322560049274,0.6519808063773334,0.15421323929835837,-0.2888972776609095
2009-01-12,JNJ,0.008570522742306297,-0.09896496250857685,-0.1946516534165764,-0.2004654368763521,0.09822220276719795
2009-01-12,JPM,0.057808139452122376,1.5258966665821865,1.6931233896501467,1.7151006628646939,1.1694659472317193
2009-01-12,KO,0.006631962577568373,-0.162863591041466,-0.3768854880464351,0.27979537154396544,-0.3915006566219283
2009-01-12,MCD,-0.013962452970144756,-0.29781234273087986,-0.25011757808991575,-0.5405823470984229,-0.10273710300430094
2009-01-12,MMM,-0.014540876131680758,-0.3332840112681384,-0.38033563988460456,-0.19368634629124298,-0.42583004762856774
2009-01-12,MRK,-0.0021054756531089236,-0.7300357502421155,-0.1407463426953579,-0.81264919713834,-1.2367117108926489
2009-01-12,MSFT,0.017976423218945436,-0.26364659523480777,0.21436812670555483,-0.3583789384664996,-0.6469289739434785
2009-01-12,PFE,0.01324906164138584,-0.5088612969593427,0.3173116945081074,-1.1883567204049115,-0.6555388649812239
2009-01-12,PG,-0.007841395520137295,-0.2039327147342027,-0.30962463409672547,0.15740328484149804,-0.4595767949473807
2009-01-12,T,0.001927594558212009,0.5707846844942609,0.24929155450366466,0.8871213794717374,0.5759411195073807
2009-01-12,TRV,0.018522785195988822,-0.20254019865270392,-0.30969682921279224,-0.16572892661092206,-0.1321948401343975
2009-01-12,UTX,-0.029793983004538838,-0.9562442099735918,-0.5012234473242776,-1.394378888591534,-0.9731302940049642
2009-01-12,VZ,-0.00912235122540328,-0.018906177949074603,-0.05446034540049138,-0.556891855275459,0.5546336668287266
2009-01-12,WMT,0.014204693615619268,-0.06716209812411651,-1.3851306965388566,1.8383039366374347,-0.6546595344709277
2009-01-12,XOM,0.018030018672067216,-0.029831206749356975,0.30273688322574677,-0.19373179561605422,-0.19849870785776347
2009-01-13,AA,-0.054450419173871056,0.5658398747803776,-0.29722272860015564,0.25258603188391165,1.7421563210573765
2009-01-13,AXP,-0.061085077645046004,-0.46200226344481665,-0.35671317859593354,-0.23413815739483143,-0.795155454343685
2009-01-13,BA,-0.029674708303007336,-0.6081540658201284,-0.4451996330237942,-0.801944205115599,-0.577318359320992
2009-01-13,BAC,-0.042253724893197786,2.0,2.0,2.0,2.0
2009-01-13,C,-0.23220356751333104,1.0987291816859504,-0.058157485066108724,1.3543450301239595,2.0
2009-01-13,CAT,-0.04951708273175126,-0.32914369903508595,-0.3350621383814741,-0.3010139890534952,-0.35135496967028845
2009-01-13,CVX,-0.029657618644684858,-0.3643183069251103,-0.12021693554797051,-0.24915510486859593,-0.7235828803587643
2009-01-13,DD,-0.02829546392960669,0.27464769608412715,0.44993266293996814,1.8740684026623329,-1.5000579773499194
2009-01-13,DIS,-0.018868162626401896,0.2149003013183184,-0.01731716505092888,0.5598924167990247,0.10212565220685932
2009-01-13,GE,-0.055556015926850444,0.6962956110599721,-0.24191932753245746,1.1254464125965864,1.2053597481157874
2009-01-13,HD,-0.026654486753143303,-0.04571823289159083,-0.299031974930601,0.2501028602807945,-0.08822558402496597
2009-01-13,HPQ,-0.012279981314545663,-0.5183270835683409,-0.8190437439411532,-0.8269848858017665,0.0910473790378972
2009-01-13,IBM,-0.025193408450999932,-0.8301604241232708,-0.35282842568821166,-1.5203102681224367,-0.6173425785591641
2009-01-13,INTC,-0.04316040305951563,0.3038842579358049,0.7994178508628191,0.2747374159579304,-0.16250249301333464
2009-01-13,JNJ,-0.015126018714156308,-0.4958915737617498,-0.21604574154313574,-0.9171158966543064,-0.3545130830878074
2009-01-13,JPM,-0.016698184051526788,0.9319552028189211,0.7050584532305333,0.776603366430133,1.3142037887960971
2009-01-13,KO,-0.03180421115458143,-0.32852804645288197,-0.3416759308195864,-0.1485352670885287,-0.49537294145053073
2009-01-13,MCD,-0.03354725058957064,-0.22503642940087284,-0.20110980625578637,-0.048636860386814515,-0.42536262156001764
2009-01-13,MMM,-0.021511607893964002,-0.2598322035849198,-0.3350482578603099,0.2339702695004012,-0.6784186223948507
2009-01-13,MRK,-0.02179986493967101,-0.7132952038682303,-0.11392789508551243,-0.9238076999119833,-1.102150016607195
2009-01-13,MSFT,-0.036831173119788674,-0.48699173573650717,-0.010955677650638967,-1.0563935105731672,-0.3936260189857153
2009-01-13,PFE,-0.019897983344972614,-0.8627056606687243,-0.19948679711904452,-2.0,-0.3886301848871288
2009-01-13,PG,-0.027072590652034267,0.11455423304051034,-0.2247169998039404,0.4753517955849523,0.09302790334051911
2009-01-13,T,-0.022316515256839975,0.15067025162645567,-0.10588468012623435,0.8080680795780468,-0.25017264457244553
2009-01-13,TRV,-0.04283302624534857,-0.4795304883198141,-0.33609649550139814,-0.8146662414427442,-0.2878287280152998
2009-01-13,UTX,-0.015157352120831358,-0.29032332538391226,-0.3619396568651025,-0.38113694712795587,-0.12789337215867844
2009-01-13,VZ,-0.0298411096501473,-0.33351208372287994,-0.1575396757501274,-0.38109212054728747,-0.4619044548712249
2009-01-13,WMT,-0.010744273727591236,-0.010293381785186536,-0.9112730429811106,1.1101434693935448,-0.22975057176799385
2009-01-13,XOM,-0.036190682892342396,-0.3710963571569081,-0.059907081407887995,-1.0211594981555976,-0.03222249190723859
2009-01-14,AA,0.03765227486703182,-0.06999832976677482,-0.30969449841557684,0.003042936705168195,0.09665657241008417
2009-01-14,AXP,-0.028603032862158373,-0.08929241374665724,-0.26903362037822504,-0.025832410740556595,0.026988789878809937
2009-01-14,BA,-0.005825744507496844,-0.512254527585566,-0.42104057845718357,-0.8297197763065692,-0.2860032279929452
2009-01-14,BAC,-0.18431407016933476,1.539316782334236,2.0,2.0,0.6179503470027078
2009-01-14,C,-0.15452525151340302,1.3753053704769593,0.1259161114308778,2.0,2.0
2009-01-14,CAT,0.011816304552847878,0.30563506060478257,-0.38925290435121723,-0.026813480918349616,1.3329715670839146
2009-01-14,CVX,0.015496968384464127,-0.37419924856492054,-0.17275892138501542,-0.30766175624672226,-0.6421770680630239
2009-01-14,DD,0.005956722749138166,0.14695596284430631,0.3318084553066162,1.6098554227200306,-1.5007959894937277
