date,symbol,forward_return,composite_zscore,Dist_MA20_aligned_z,MFI_14_aligned_z,RSI_14_aligned_z
2012-01-04,MCD,0.004427304334465587,-1.1183614681760286,-1.113042414116675,-1.8343523286480958,-0.4076896617633154
2012-01-04,MMM,-0.004514413295920394,0.25508788027498336,0.17611463638599434,0.4502444533395295,0.1389045510994263
2012-01-04,MRK,0.010432938111349932,1.0461915686266612,0.5183139161982913,0.7516999363912121,1.86856085329048
2012-01-04,MSFT,0.010218718254423331,0.6024173484683903,0.9528746949318538,-0.24079137518723664,1.0951687256605538
2012-01-04,PFE,-0.007809247564709354,0.5918283352820596,-0.3270308989832239,1.5623256239035732,0.5401902809258295
2012-01-04,PG,-0.0041919239816760046,-0.1269220875836047,-0.7559736157476391,-0.06266911714929582,0.4378764701461208
2012-01-04,T,-0.0009862834031181267,0.6032550189991809,-0.07338058709561045,0.46399302994869746,1.4191526141444557
2012-01-04,TRV,0.009872232072865472,-0.27883082934500997,-0.6295192102982788,0.21500548591303628,-0.42197876364978726
2012-01-04,UTX,-0.009593811543961661,-1.4436122727238638,-0.9478834023659983,-2.0,-1.3829534158055934
2012-01-04,VZ,-0.006886081820145384,-0.660307169906399,-1.259847858751449,0.13397115991366995,-0.8550448108814181
2012-01-04,WMT,-0.0048564885956305925,-0.34369226793678015,-0.8899827595264412,0.24648035143598312,-0.3875743957198823
2012-01-04,XOM,-0.003022560499458371,0.5117681224537657,0.3364900126153017,0.3112679510693868,0.8875464036766085
2012-01-05,AA,-0.02136766982592586,-0.7434022191362071,-0.027082710642284437,-0.975360476634375,-1.2277634701319617
2012-01-05,AXP,-0.010860567373349395,-0.41978704567365277,-0.29936209825237126,-0.35981784685517026,-0.6001811919134169
2012-01-05,BA,0.006120103609610794,-0.48888839789690736,-0.635675108999124,-0.5001776704327398,-0.33081241425885816
2012-01-05,BAC,-0.020602785883536923,0.8853316606679572,2.0,0.08948227293927831,0.5665127090645936
2012-01-05,CAT,0.002513033951196064,0.4784407547182834,0.17138967254556364,1.606886115322721,-0.34295352371343435
2012-01-05,CSCO,-0.003699400798343744,-0.25984261162869615,-0.15668210486279704,-0.1627474927525084,-0.46009823727078303
2012-01-05,CVX,-0.007241133016167245,-0.18423657880376285,0.06141092180045404,-0.4552494507959021,-0.15887120741584046
2012-01-05,DD,0.005972078343956966,1.3935432191995811,1.760246123751015,1.3688143495186904,1.0515691843290382
2012-01-05,DIS,0.010379897766541246,1.0976767563918333,1.1496195680434502,0.6890545212021555,1.4543561799298936
2012-01-05,GE,0.005391071360231869,0.8763949254520673,0.9482130466024203,0.37654697086171485,1.3044247588920665
2012-01-05,HD,0.0025533576385556866,1.2785396079893574,0.27016304227015986,2.0,1.5654557816979122
2012-01-05,HPQ,-0.0037733184351141924,-1.3647125479299662,-0.8964578569573249,-1.782221611428518,-1.4154581754040558
2012-01-05,IBM,-0.011480363682439543,-1.7894258548119801,-1.4492289310027036,-2.0,-1.9190486334332366
2012-01-05,INTC,-0.00590540572256093,0.35287679754436513,0.3247407768819512,0.6705830531630452,0.06330656258809879
2012-01-05,JNJ,-0.008715082059515988,-0.4842621166686824,-0.8073904556657701,0.14193223998607665,-0.7873281343263537
2012-01-05,JPM,-0.008968386564789821,1.081319578309441,1.5809770656246527,1.0885529281162278,0.5744287411874421
2012-01-05,KO,-0.006342837334405438,-0.2729585097407016,-0.6915054007921304,0.3602579368351999,-0.48762806526517444
2012-01-05,MCD,0.007713044939685387,-0.7329952972825368,-0.7735565088059678,-1.3375442311507835,-0.08788515189085902
2012-01-05,MMM,-0.00513109730733452,0.030886141684285117,-0.11185402095317822,0.3028270485349917,-0.09831460252895816
2012-01-05,MRK,-0.006969398407455696,0.9863236669308715,0.4598839929696551,0.503749323289929,1.9953376845330302
2012-01-05,MSFT,0.015534634356094701,0.7116321059010873,0.798350539987007,0.051451061175913824,1.285094716540341
2012-01-05,PFE,-0.0013884226563339874,0.0013802644408547708,-0.6281171662340542,0.6691334929014332,-0.036875533344814665
2012-01-05,PG,-0.0024049999546699175,-0.3809762508747499,-0.7600404577573177,-0.29010004087085817,-0.09278825399607374
2012-01-05,T,-0.0046096554675525425,0.3295902958014207,-0.21085823767050219,0.05369705584851853,1.1459320692262458
2012-01-05,TRV,0.00033696563508578414,0.12289494503750474,-0.3267825258367145,0.622047494294615,0.07341986665461368
2012-01-05,UTX,-0.005784338970254876,-1.5325303668299053,-0.9775014665666182,-2.0,-1.6200896339230975
2012-01-05,VZ,-0.0028617305444367247,-0.904133670502938,-1.1770289913766223,-0.2715773405175445,-1.2637946796146473
2012-01-05,WMT,-0.0070683989054597385,-0.5797955820184174,-0.8607666261628832,-0.1386049571421901,-0.7400151627501791
2012-01-05,XOM,-0.007462968528749614,0.2486198735339564,-0.014060666817459263,0.16985247088090688,0.5900678165384216
2012-01-06,AA,0.029475979584151046,-0.8504219942190989,-0.42393372440535815,-0.7504819111738202,-1.3768503470781184
2012-01-06,AXP,0.0024856617526112235,-0.4601879391125386,-0.4749823040614953,-0.13145140300374578,-0.7741301102723747
2012-01-06,BA,0.00743439489161446,-0.2095610338427949,-0.390248846537663,-0.33760065764391517,0.09916640265319354
2012-01-06,BAC,0.01456343979191721,0.836185589707403,2.0,0.2716154335332886,0.2369413355889203
2012-01-06,CAT,0.013993446904525753,0.649071525659105,0.38918982668371294,1.6083561896432566,-0.050331439349654575
2012-01-06,CSCO,0.006365931427902982,-0.03653050248256834,-0.12216287792368442,0.36400903525459605,-0.35143766477861665
2012-01-06,CVX,0.010894795097184495,-0.20232618375564473,-0.07275313172946296,-0.302657828653153,-0.23156759088431825
2012-01-06,DD,-0.00033000290923612674,1.541497854855387,1.9931628400498076,1.4084066090213456,1.2229241154950083
2012-01-06,DIS,-0.0040088647836394875,1.488344140179098,1.517825643725797,1.2720538861948125,1.6751528906166844
2012-01-06,GE,0.011260010775820284,1.00117150936411,1.1062535820632364,0.44727419288850256,1.4499867531405908
2012-01-06,HD,0.0006941786723442256,1.3503226717897816,0.4124483551704759,1.999858279640994,1.6386613805578751
2012-01-06,HPQ,0.0015151680377984977,-1.1542584279685446,-0.7807345000959465,-1.504128479730433,-1.1779123040792543
2012-01-06,IBM,-0.005204679353983166,-1.8408354226908938,-1.5965249382761848,-1.9625538402018152,-1.9634274895946813
2012-01-06,INTC,0.008712458801877654,0.20788708281245624,0.3219896909663169,0.2977173172948914,0.003954240176160304
2012-01-06,JNJ,0.0015419225693191763,-0.8185231191334967,-0.9587549012159471,-0.3985035616698983,-1.0983108945146447
2012-01-06,JPM,-0.001697388359386487,0.9884747486523014,1.4001851035895918,1.1379718212977108,0.4272673210696014
2012-01-06,KO,0.0,-0.5170358342754606,-0.8065543177927088,-0.019568715443273627,-0.7249844695903993
2012-01-06,MCD,-0.009543044175832516,-0.3693332759592376,-0.4769539255277977,-1.104764345963722,0.4737184436138068
2012-01-06,MMM,0.005997507669552871,0.02865306133631662,-0.14632885199463966,0.3769463083174933,-0.1446582723139038
2012-01-06,MRK,-0.002079454206255993,0.5141027957485597,0.2590319180958957,-0.10304594395172662,1.3863224131015097
2012-01-06,MSFT,-0.013162204585470683,1.2380679540035067,1.3141294210179177,0.7087004655331379,1.6913739754594643
2012-01-06,PFE,0.011589989089439312,0.03782843800425761,-0.6206663297058508,0.6614573841294619,0.07269425958916174
2012-01-06,PG,0.004219026193084785,-0.5110558416566351,-0.7344291764211819,-0.6571378056640451,-0.1416005428846783
2012-01-06,T,-0.0006732505476920725,0.1203058714553377,-0.25789086793310123,-0.07714837928977294,0.6959568615888873
2012-01-06,TRV,0.005728788521595529,0.20083872889207113,-0.27030488691071497,0.6067563163536278,0.2660647572333006
2012-01-06,UTX,0.0027061627116540254,-1.4828730958473226,-0.9863347397256332,-2.0,-1.462284547816335
2012-01-06,VZ,0.0010431654312550442,-0.9870576878367189,-1.1704246248311794,-0.6741455154696939,-1.1166029232092836
2012-01-06,WMT,0.0030507773127301796,-0.8039226083841736,-0.9666632160803467,-0.4672877011126392,-0.9778169079595347
2012-01-06,XOM,0.004464641682740522,-0.039610839637222096,-0.17647906675056338,-0.19408380660274027,0.2517303544416373
2012-01-09,AA,0.0010603029996663071,-0.11512981992509137,0.4663941942709755,0.08522135508465498,-0.8970050091309046
2012-01-09,AXP,0.0057866161196957755,-0.7187621482405678,-0.47034553121915706,-0.868974041805442,-0.8169668716971044
2012-01-09,BA,0.006306396189102337,-0.16073106193261727,-0.29722094149508316,-0.4759412345080503,0.2909689902052817
2012-01-09,BAC,0.057415996404699854,1.088104106151761,2.0,0.8838863412069676,0.38042597724831545
2012-01-09,CAT,0.029453928323198708,0.9579782310379019,0.7393567822020949,1.8889854885541506,0.24559242235746057
2012-01-09,CSCO,-0.00737983715995405,0.0032544958749604245,0.0001223155026298523,0.2735611159132751,-0.2639199437910237
2012-01-09,CVX,-0.003927405565540054,-0.11014846806633603,0.12519226738743913,-0.4477767003523196,-0.007860971234127623
2012-01-09,DD,0.022105148853238443,1.5393929798604964,1.7600225961482159,1.637578876283996,1.2205774671492777
2012-01-09,DIS,-0.003018969767515811,1.3868929956793277,1.1819400342438298,1.4891873868222512,1.4895515659719019
2012-01-09,GE,-0.007423199520476431,1.1425345908698195,1.2097061083210294,0.4923548574367617,1.7255428068516674
2012-01-09,HD,0.0069399121782629525,1.29025897938019,0.2772050684615792,1.8900455611103744,1.7035263085686163
2012-01-09,HPQ,0.009455566404135363,-0.9290397345363433,-0.7233513945779824,-0.7754594361040074,-1.2883083729270401
2012-01-09,IBM,-0.0015415428572996825,-1.8709570855174185,-1.7479727612068998,-1.8648984953453553,-2.0
2012-01-09,INTC,0.004711667061987335,0.3196497182478743,0.5226153479694481,0.25701312205509186,0.17932068471908305
2012-01-09,JNJ,0.004158287840727581,-1.0751472198915903,-0.9982447824499313,-1.0752051685149322,-1.1519917087099079
2012-01-09,JPM,0.021246890604690094,0.8018865024223093,1.1709535267151614,0.9084029987331739,0.32630298181859274
2012-01-09,KO,0.0059475504905390775,-0.7728461935864809,-0.9127480159553474,-0.5513828859470393,-0.8544076788570559
2012-01-09,MCD,0.0006023970180619731,-0.7211733459313528,-0.8690439818125963,-0.9531891342987261,-0.341286921682736
2012-01-09,MMM,0.005127064793990055,0.08899691626236121,-0.06336756954683978,0.3459120975416008,-0.015553779207677448
2012-01-09,MRK,0.0033863291905391613,0.5021992146202915,0.0036974722935589443,0.26919095442731666,1.2337092171399988
2012-01-09,MSFT,0.003604892453352715,0.5960427420906321,0.7217127231071419,0.161575845494115,0.9048396576706397
2012-01-09,PFE,0.005499432940587301,0.2655885900099313,-0.429932993853337,0.752131576378922,0.4745671875042088
2012-01-09,PG,-0.004651803385052555,-0.5255230989681832,-0.7087787906754368,-0.9602779748363491,0.09248746860723636
2012-01-09,T,0.0033710271908486966,0.1381070005133252,-0.3965699206578184,0.21946178456623838,0.5914291376315556
2012-01-09,TRV,0.006868775414411887,0.24556988532750704,-0.24637336671607957,0.5362445062115121,0.4468385164870886
2012-01-09,UTX,0.02604561808499417,-1.4650409241923548,-0.9572087242419037,-1.9133711338633037,-1.5245429144718567
2012-01-09,VZ,0.005212714992423928,-1.0686324675754293,-1.244725944014754,-0.7602858421639545,-1.2008856165475796
2012-01-09,WMT,-0.0023655169904369666,-0.8441270720219963,-0.9636443982497016,-0.6521598354444114,-0.9165769823718762
2012-01-09,XOM,0.0025726018642260318,-0.20209595346075512,-0.1841486568325813,-0.7918319846365193,0.36969278108683523
2012-01-10,AA,0.020127320618244626,-0.12800982864005328,0.30339465334757953,0.3616339364362695,-1.0490580757040089
2012-01-10,AXP,0.00575294222815681,-0.5831668487594236,-0.3678357631029576,-0.6064316431711064,-0.7752331400042067
2012-01-10,BA,-0.0034666442560370436,-0.09881083248053764,-0.2662281796525812,-0.3734794186901909,0.3432751009011592
2012-01-10,BAC,0.03619942663883613,1.388063091427494,2.0,1.2279984240948651,0.9361908501876174
2012-01-10,CAT,-0.0032010793794353676,1.1870687354787892,1.1922412315996802,1.5907649930568255,0.7781999817798624
2012-01-10,CSCO,0.012745616922450242,-0.412396659654221,-0.325597350747923,-0.16100756634331456,-0.7505850618714255
2012-01-10,CVX,-0.011828422182296516,-0.28330231814366896,-0.19287128914308718,-0.302442175486295,-0.35459348980162464
2012-01-10,DD,0.014525262868071875,1.6919637995698655,1.6970929587087258,1.8825870969538547,1.496211343047016
2012-01-10,DIS,-0.02346703916319448,0.9068010460242014,0.6130674795451236,0.9580209915580536,1.149314666969427
2012-01-10,GE,0.008546961298479205,0.7961562371744991,0.4944757228322233,0.7614826235116121,1.1325103651796622
2012-01-10,HD,-0.0016081402356212804,1.1647581182283193,0.16969668401959784,1.5609125800488013,1.7636650906165583
2012-01-10,HPQ,-0.0018735953474089406,-0.6910166093700446,-0.42620491062879795,-0.5132213129027471,-1.133623604578589
2012-01-10,IBM,0.005570589519550362,-1.7202082955303963,-1.5023861602178905,-1.6582387263732985,-2.0
2012-01-10,INTC,0.008206399378102969,0.34568663921809023,0.3844708571103567,0.5036891365604154,0.14889992398349866
2012-01-10,JNJ,-0.0010735810032130866,-0.9437782733867506,-0.8517411383620377,-0.9341402980147637,-1.04545338378345
2012-01-10,JPM,0.016921119375634897,1.0447097742875997,1.261851327970419,1.3061450074371175,0.5661329874552625
2012-01-10,KO,-0.018459270607335654,-0.7520268371747573,-0.7564551975850526,-0.8855851388888627,-0.6140401750503564
2012-01-10,MCD,0.0023071452307952267,-0.8821963662652906,-0.8446332364727609,-1.3229781379854513,-0.47897772433766017
2012-01-10,MMM,-0.00628718041584897,0.18066897760033995,-0.08479737956324777,0.6251690094917018,0.0016353028725657975
2012-01-10,MRK,-0.0028561012775086825,0.30245560358750195,-0.15591117687006992,-0.13910797883577602,1.2023859664683518
2012-01-10,MSFT,-0.004310122228851743,0.5564270359169795,0.44080130114777744,0.3803686960251884,0.8481111105779727
2012-01-10,PFE,-0.001823063294810745,0.15195389489810204,-0.4237648270851753,0.3568913467717907,0.5227351650076908
2012-01-10,PG,-0.009799435846209903,-0.9578332501354293,-0.852849753625321,-1.4082577160230563,-0.6123922807579112
2012-01-10,T,0.00772866483913992,0.052763053944155314,-0.42517082529459366,-0.06180761714918225,0.6452676042762419
2012-01-10,TRV,-0.0033272717971544186,0.39921398091890287,-0.24636108046125701,0.8840674808520793,0.5599355423658864
2012-01-10,UTX,0.008812423932969216,-0.8665145712126758,-0.24785344460458428,-1.7026546168071595,-0.6490356522262837
2012-01-10,VZ,0.008556156718011465,-1.055125305759373,-1.0339205076232567,-1.1257816059136965,-1.0056738037411657
2012-01-10,WMT,0.006097871386716802,-0.94278191809889,-0.9904112470897916,-0.5521192749734355,-1.2858152322334433
2012-01-10,XOM,-0.007465598628852987,-0.20980832707392252,-0.2838882908649105,-0.6524780952402311,0.3069414048833741
2012-01-11,AA,0.031152592236996846,0.15061264134489308,0.7244675645026768,0.24022187969983233,-0.5128515201678299
2012-01-11,AXP,0.014300514851545154,-0.3273567168460813,-0.20606893728977516,-0.3029256253672312,-0.47307558788123744
2012-01-11,BA,0.01030219000521071,-0.191986497852052,-0.35754264586108236,-0.404819167258096,0.18640231956302247
2012-01-11,BAC,-0.011644756952602475,1.6352214294314604,2.0,1.5424032705765556,1.3632610177178253
2012-01-11,CAT,0.023083163189902,1.1375005061067884,0.9168117655386924,1.819201462936026,0.6764882898456469
2012-01-11,CSCO,0.0041950446886598325,-0.037925405784372236,-0.015881510786637618,0.16968078828819946,-0.2675754948546786
2012-01-11,CVX,-0.025980945586941195,-0.5651985683462374,-0.4758193649148047,-0.43683219972043097,-0.7829441404034766
2012-01-11,DD,0.03595323335635703,1.8069292447820173,1.6504672127093964,2.0,1.7703205216366555
2012-01-11,DIS,0.000775050976110192,0.11261925934839682,-0.07676720756705022,0.47606369137180565,-0.061438705759565004
2012-01-11,GE,0.0026485303725920506,0.8140438328122991,0.4879633361070074,0.5892015802718611,1.3649665820580288
2012-01-11,HD,-0.0016106695706014085,0.9507216248883518,0.03691399705515515,1.1856520156955077,1.6295988619143924
2012-01-11,HPQ,0.011636426109833398,-0.7098557264285997,-0.3719737649690122,-0.6519621003335216,-1.1056313139832652
2012-01-11,IBM,-0.009707995583920326,-1.586118615986108,-1.135327730708408,-1.6230281172499155,-2.0
2012-01-11,INTC,-0.0019377713842673172,0.5953626169247882,0.4663514348207168,0.8749250156160745,0.44481140033757327
2012-01-11,JNJ,0.0015356992779920198,-0.9398908152255941,-0.7900967447088787,-0.998760309141857,-1.0308153918260468
2012-01-11,JPM,0.00518261339447279,1.2701494030259717,1.3724602065347604,1.526039141246157,0.9119488612969981
2012-01-11,KO,-0.0071999190721265816,-1.3910304652161674,-1.0886888441410048,-1.1722111980828092,-1.912191353424688
2012-01-11,MCD,0.006404497770886586,-0.7654245204436291,-0.6962313860548313,-1.3364378681484377,-0.26360430712761834
2012-01-11,MMM,0.006087868470061597,-0.1217130000709437,-0.24687262907866395,0.17158046866028326,-0.28984683979445036
2012-01-11,MRK,0.0052072100210416306,0.11299918840904981,-0.2906643937624086,-0.34275840678562286,0.9724203657751809
2012-01-11,MSFT,0.010100838431406967,0.30897171600767676,0.2106130253337683,0.09665600036884908,0.6196461223204128
2012-01-11,PFE,0.004109858479093287,0.03480553590740763,-0.47927071997539256,0.1443929764051821,0.4392943512924334
2012-01-11,PG,0.00197963281562763,-1.3668085583295275,-0.9823207242913541,-1.6341488971570144,-1.4839560535402139
2012-01-11,T,0.004334667230228906,0.3864656689115618,-0.24278345739935087,0.2590307004387322,1.143149763695304
2012-01-11,TRV,-0.00166984778870638,0.25000168651179006,-0.3562366371555558,0.7484774087238169,0.35776428796710913
2012-01-11,UTX,0.0070402926523605025,-0.4917714614094984,-0.03327133378483553,-1.1871766586443127,-0.2548663917993471
2012-01-11,VZ,0.0005136908167107102,-0.6252173531088169,-0.7391921876982752,-0.7803464970173642,-0.3561133746108112
2012-01-11,WMT,0.0016831491971913692,-0.5830733410467487,-0.7497816886986195,-0.24962028710268094,-0.7498180473389456
2012-01-11,XOM,-0.003996242297226504,-0.47435237499408256,-0.47350890146026964,-0.7958612092677875,-0.1536870142541907
2012-01-12,AA,-0.01309157428389729,0.5346361669120033,1.314820551484366,0.2809550870627894,0.008132862188854654
2012-01-12,AXP,0.0022152237598576097,-0.09183908060056185,0.04727127322990276,-0.2637645885257067,-0.0590239265058816
2012-01-12,BA,-0.012051184549827343,-0.06654318952822431,-0.207146087706823,-0.400578177319031,0.408094696441181
2012-01-12,BAC,-0.026509624532068954,1.4243081709374816,2.0,1.419193263823623,0.8537312489888211
2012-01-12,CAT,0.005297207088652778,1.2970593808139659,1.2945108794262412,1.6403010317151454,0.9563662313005108
2012-01-12,CSCO,-0.004699766979229469,0.19847782134887693,0.01883093081352567,0.7810653814746137,-0.20446284824150865
2012-01-12,CVX,0.010669180700801695,-1.2242759154741047,-1.0810539841244393,-0.9645979210979065,-1.6271758411999684
2012-01-12,DD,-0.01658490562691639,1.937024064784576,2.0,1.846719664571948,1.9643525297817803
2012-01-12,DIS,-0.008520759682351331,-0.08563744875684294,-0.16450737982657426,0.021703059746708775,-0.11410802619066336
2012-01-12,GE,-0.004754324200214266,0.6601184735819858,0.3535752165668803,0.4423318899278339,1.1844483142512434
2012-01-12,HD,0.0027651052350938787,0.5445330095675427,-0.1215915730700123,0.5264152092311356,1.2287753925415048
2012-01-12,HPQ,-0.017068471571373034,-0.2767502684860925,-0.126408869782131,-0.008698777471690573,-0.695143158204456
2012-01-12,IBM,-0.0076992714472359225,-1.5338807720246044,-1.2841216552242098,-1.3175206608496035,-2.0
2012-01-12,INTC,-0.02368949695147604,0.5996434100379803,0.29501701112906176,1.2819308015724376,0.2219824174124416
2012-01-12,JNJ,0.0004598192184441796,-0.8590660578450914,-0.7922333525038456,-0.8893413967821915,-0.8956234242492369
2012-01-12,JPM,-0.025237707565594625,1.1472728820581508,1.2541518803683431,1.3800047487789369,0.8076620170271721
2012-01-12,KO,-0.00858314463037202,-1.6126542716723646,-1.2630637302219982,-1.5748990847950959,-2.0
2012-01-12,MCD,-0.0021878447470470297,-0.600938526614834,-0.5884609239568398,-1.2217851707931071,0.007430514905444522
2012-01-12,MMM,-0.008068374675754053,0.1251958844547039,-0.18862201311216767,0.6932402960209356,-0.12903062954465624
2012-01-12,MRK,-0.00751127189567935,0.11615624722347924,-0.29341997610998577,-0.32834225561696634,0.9702309733973898
2012-01-12,MSFT,0.008928589331182124,0.5538635883837221,0.3274390575190248,0.5871989657875865,0.746952741844555
2012-01-12,PFE,-0.006821618240807625,0.019835693962732753,-0.45981538858223153,0.06138441414175258,0.4579380563286772
2012-01-12,PG,0.0,-1.3996213330710063,-0.9584464002735937,-2.0,-1.2404175989394253
2012-01-12,T,-0.0016599410723724395,0.38601754259818527,-0.22005359514017087,0.2402415594086721,1.1378646635260545
2012-01-12,TRV,-0.007190545184944108,0.09709478506709357,-0.4782601797730861,0.6481677253737107,0.12137680960065611
2012-01-12,UTX,-0.015018352416794056,-0.1751644321062408,0.06570327722820771,-0.4975862837215551,-0.09361028982537495
2012-01-12,VZ,0.0,-0.6297706971170357,-0.7657000558995412,-0.7559484352395012,-0.3676636002120648
2012-01-12,WMT,0.0006718342552216594,-0.542977221766567,-0.7529032460747261,-0.23447016101947324,-0.6415582582055018
2012-01-12,XOM,0.0016517712993053824,-0.765278929389903,-0.6278858824199864,-1.2127288734843222,-0.4552220322654002
2012-01-13,AA,-0.004081805616540035,0.4907443135338296,1.3684897321382352,0.15900902310196044,-0.05526581463870704
2012-01-13,AXP,0.00924451911218882,0.39962988671584715,0.32429187939178084,0.5683728137837998,0.3062249669719608
2012-01-13,BA,0.008578532770430192,-0.3346992520999697,-0.3856318743586035,-0.6571898505019924,0.03872396856068681
2012-01-13,BAC,-0.019667251551274578,1.2614057187656007,2.0,1.218175750875085,0.5660414054217171
2012-01-13,CAT,0.008684585929714883,1.7207145458583188,1.7802573779796476,2.0,1.3818862595953099
2012-01-13,CSCO,0.013116374231769923,0.211585363478465,0.09370046186275131,0.6569903459358035,-0.11593471736315981
2012-01-13,CVX,0.005938788215517743,-0.8439721866940283,-0.8179890710947626,-0.671689674643654,-1.0422378143436684
2012-01-13,DD,0.019050610184764283,1.780266635057586,2.0,1.7423227432853017,1.5984771618874563
2012-01-13,DIS,0.00208348025923466,-0.1816290265534131,-0.26767143555302414,-0.07528911675577367,-0.20192652735144154
