date,symbol,pull_symbol,in_dow,RSI_14,Dist_MA20,Bollinger_Band_Width,ZScore_MA20,Mom_12M_Refined,MACD,Dollar_Volume,Volume_Shock,MFI_14,Historical_Volatility_20D,Chaikin_Oscillator
2009-01-05,PG,PG,1,54.18813360229529,0.027843336317144196,0.08372685249381473,1.3301986394007135,-0.10627816009172908,-0.0432432582149076,540261114.7384644,-0.0011827255128398217,41.05859040187128,0.2655407509186433,9272906.017940877
2009-01-05,T,T,1,52.65610546280492,0.006603100256214356,0.09023911933942881,0.29269347061675893,-0.2420762364792356,0.05869644908901961,265031883.68516397,0.03497574042081597,59.11870662846384,0.4055891373580481,23764027.94411099
2009-01-05,TRV,TRV,1,57.09058982175082,0.04332093021872274,0.16332829559998308,1.060953463319609,-0.2022890967800075,0.7634919350620315,153606089.6232605,0.2266885528993723,71.24185708367823,0.6597145109108216,2166388.795709625
2009-01-05,UTX,RTX,1,62.329355755099,0.06944505046489846,0.1691720269534622,1.6419984252834492,-0.35586962700336355,0.5105234950495579,197056893.58181953,-0.20416165124137575,63.12846163816947,0.315546659335561,8029493.246327419
2009-01-05,VZ,VZ,1,49.305744050891164,-0.022805141182960287,0.07313628737896066,-1.24726818930766,-0.17730587362839045,0.22583849213726914,448432017.4553833,0.8022774012273015,51.87564279319188,0.38244690160015743,894029.6121928543
2009-01-05,WMT,WMT,1,56.683613588348315,0.01512896233834704,0.06571845495096833,0.9208349374393838,0.20495634803485463,0.10883960495851852,634117292.5560951,-0.19302674531582986,65.13522573373376,0.2668535726607994,16897918.831938446
2009-01-05,XOM,XOM,1,58.83182419171911,0.03736184544736254,0.12371289414295167,1.208017828899568,-0.12585010589959855,0.5098527755707423,1881745555.2669525,0.028850843440906937,59.81013217136292,0.34629493196484196,10895425.363052726
2009-01-06,AA,AA,1,62.62079658605085,0.18099882711845283,0.3487819510000964,2.075782036306148,-0.7493517125559713,0.7185991244341601,263333665.15159607,0.09622967767365065,63.59949234129614,0.8358158006149751,5735122.081854042
2009-01-06,AXP,AXP,1,54.627737008531135,0.06910909477928895,0.3652879156804677,0.7567630005011328,-0.5721363009351452,-0.5084674040282042,222565405.0140381,0.01171100768837996,69.05389155941288,0.7625038304090176,9987952.673521072
2009-01-06,BA,BA,1,64.27027132672342,0.11275325929247759,0.20285428416117068,2.223335035958982,-0.5159888430811281,0.48966226829866244,249416243.38111877,0.026408178902046497,81.99776818085752,0.5587441674439099,5596738.675268084
2009-01-06,BAC,BAC,1,47.533140580808215,-0.011525367281952748,0.3722771123537142,-0.12383643151289979,-0.611302384207868,-0.5273389938582831,1216724870.9510803,0.15233038687343536,54.81904940611448,0.9326444556676994,6649021.577106237
2009-01-06,C,C,1,48.5939226102955,0.01475898923062946,0.35469769761703135,0.16644020335948043,-0.7236397740026954,-3.470573785638358,618018782.1418762,-0.1349793736514906,51.256767797257766,0.8359732593703443,-5800481.599732816
2009-01-06,CAT,CAT,1,60.433307636287594,0.05864118368152349,0.1478521542838311,1.5864816841004654,-0.4396083952722787,0.9294139898225424,319006432.15141296,0.08550524646546798,50.050873620059875,0.540614464771117,866959.7388255335
2009-01-06,CVX,CVX,1,56.9680329941051,0.0337732042398835,0.19376860819819253,0.6971862894393954,-0.1973736784965736,0.16210277398999295,618082768.3944702,-0.03074486200866844,50.34205557721575,0.4023729052601522,-549851.6348182261
2009-01-06,DD,DD,1,37.828670659174,-0.11668965714493995,0.42071677164015275,-1.1094367043180005,-0.4898708165120996,-0.48114043514638993,368977713.9744787,0.858801024673254,31.445828800505595,0.9163101964649745,-36720951.75295693
2009-01-06,DIS,DIS,1,59.03617507374557,0.06105184943940478,0.14783100715098377,1.6519362376270832,-0.30070587901666557,0.2075389809481294,246868359.87854004,-0.1546176736928433,62.86604410006058,0.5556952062880463,1553078.2412137538
2009-01-06,GE,GE,1,51.63589083937555,0.014219462677166117,0.18568992507977397,0.3063055288768581,-0.4984228571058791,-0.5055008412491944,825690484.7741585,-0.11643993794910912,33.73184639530068,0.6122419656095204,11415190.154554754
2009-01-06,HD,HD,1,62.368141119503655,0.05794385419406378,0.10684586092001724,2.169250308626907,-0.05085936450205597,0.3421817877763864,376861428.09524536,0.293724530962171,61.982326085940436,0.4211783431230226,8911793.733273923
2009-01-06,HPQ,HPQ,1,65.91586970469181,0.10260366710351776,0.1270457024195151,3.2304490478461707,-0.25992204924392714,0.17539636904085754,749614607.5228968,1.0065186765583722,64.88053138916342,0.43658811772129275,34669826.78110957
2009-01-06,IBM,IBM,1,62.10612602857417,0.06699966455081752,0.11823182966897532,2.2667217360469722,-0.21243471866358443,0.4920143690767773,483124550.9626694,0.18460184041731176,59.577505618929784,0.367642611912859,5653954.4901252985
2009-01-06,INTC,INTC,1,58.44531438328211,0.05548684983446228,0.1348359402185689,1.6460551910571697,-0.42665645247082196,0.1374838417911164,593102951.8575668,0.08472365211451627,52.12527166043808,0.5130961267637196,10876925.834666878
2009-01-06,JNJ,JNJ,1,53.348904320579116,0.014989325626953098,0.05814900807425267,1.0310975972496483,-0.13554408071368984,0.16101241282520107,793256415.2648926,0.5949642736115537,45.30828969979099,0.1906785520977565,6934083.060468733
2009-01-06,JPM,JPM,1,47.39874266770686,-0.025476773948585163,0.24412278744176702,-0.41744196378492393,-0.22765570751485742,-0.35175762060555016,867008466.4268494,-0.0212158481557827,45.55504713139246,0.8884502744982606,-1431075.8572497442
2009-01-06,KO,KO,1,48.788348007608136,-0.005781662239505381,0.05863805397409654,-0.3943965972717591,-0.2726991934780828,0.015191374427509174,279476359.85126495,-0.09532543625015921,30.685898172769114,0.2428978471788221,-4145511.3922569454
2009-01-06,MCD,MCD,1,55.4066345342497,0.010636694214638087,0.07120172292924355,0.5975526308658712,0.07839712710607061,0.7211425554582647,418534021.38404846,0.14731384170520734,60.914984135808474,0.3038496457685261,2611403.242865443
2009-01-06,MMM,MMM,1,53.34252188559058,0.040154688650894776,0.0928764076523045,1.7293816445278212,-0.2502656213025617,-0.24965644155707167,175234954.22935486,-0.0935474256881188,55.276717090754715,0.37719672516757863,3022044.7141650245
2009-01-06,MRK,MRK,1,58.12045590924306,0.054780400067371726,0.20789829485825362,1.0539845957798029,-0.5489568336685496,0.48494254386639035,247605766.06466103,0.06334989462961071,75.03817113221696,0.38937239887772457,1384179.0216304064
2009-01-06,MSFT,MSFT,1,57.41990543088002,0.05281810592811853,0.13661508696571828,1.5464794438515412,-0.4376587871615307,-0.033654154516158385,878491539.0398026,-0.11022799532529393,49.176338435194005,0.4276773230482438,16011805.572766542
2009-01-06,PFE,PFE,1,57.96433057509213,0.03365181162331354,0.11825249179865151,1.1383036792362056,-0.25352135316161684,0.1719214150496331,443354619.78752136,0.21448707013792112,64.59587943419413,0.2876350837990336,4796939.204461336
2009-01-06,PG,PG,1,53.3872646304033,0.025265096690962663,0.08152724411761161,1.2395903707729927,-0.13508994608176816,0.004496712168958084,504053917.67578125,-0.036328591413634204,41.67552506846547,0.25340217638123275,9965694.838787472
2009-01-06,T,T,1,51.80133244722193,0.0017342933639497016,0.09017610779635865,0.07692917365057131,-0.27536334019773734,0.054385670578312784,233961627.58525085,-0.048032538157939175,61.132447017600654,0.4059700472203436,19988371.89851713
2009-01-06,TRV,TRV,1,52.5213655137032,0.011385779171726007,0.1633944653112074,0.2787310855368352,-0.23967315845690373,0.6885130980138854,147973179.46071625,0.2673972075678315,61.926863630734445,0.5441689353765164,1590340.9193488508
2009-01-06,UTX,RTX,1,63.890519668367965,0.07465594724092162,0.1793710923124131,1.6648378794703929,-0.35503908420158525,0.5605577054171711,188132191.35663986,-0.22411766545922707,62.144582140726044,0.29346742221544875,7294714.982284684
2009-01-06,VZ,VZ,1,46.83765066396589,-0.036667692839266186,0.0809859750260643,-1.8110638454357089,-0.21687189254267336,0.16975416864992532,342297690.74874115,0.37531952547619607,50.78263786057046,0.36796938002241386,-1926522.5873064846
2009-01-06,WMT,WMT,1,53.7473596608713,0.007904108517956088,0.05381132809000031,0.5875423483127008,0.1991010447486692,0.10517325820483592,751088167.8256989,0.011514924018830364,57.34208134002993,0.17985732330953916,12115216.57191372
2009-01-06,XOM,XOM,1,55.29931904161122,0.01806669489659951,0.12206608111265635,0.5920299802178662,-0.14734586726353682,0.5284505066531437,1789839226.423645,0.02285266987927459,51.75515353310878,0.3533204068843246,4620491.299735308
2009-01-07,AA,AA,1,52.55066449579568,0.0544153098879363,0.34476736041788414,0.6313278591335428,-0.7293021475440354,0.6740366485427529,329663613.7123585,0.5395448265182818,54.15242444288938,0.7729149830443655,1592859.2088851873
2009-01-07,AXP,AXP,1,50.43349625661666,0.035254682307870544,0.2919621958551857,0.4830033861693113,-0.5396879376487089,-0.41990684368667885,242185858.22296143,0.1694085250424473,57.93021351162321,0.6374235639674775,7491144.436291434
2009-01-07,BA,BA,1,57.890137852617336,0.07304682971628984,0.21193771603115946,1.3786471060309147,-0.4937053675735352,0.5628850748546306,221122173.01712036,-0.012571120156520621,72.79766230176203,0.5066189224073573,4803059.9017306715
2009-01-07,BAC,BAC,1,44.770847704202424,-0.037218981921003036,0.30582068931451906,-0.4868079004651707,-0.5708821394773678,-0.5045470372682441,1187042045.879364,0.20298163706808614,42.20887012200612,0.7208118963681546,-25615104.215612173
2009-01-07,C,C,1,46.03032780656931,-0.018598490829187297,0.32789358700768567,-0.22688447186679975,-0.7001799568219658,-3.180170303585342,554366528.4222794,-0.14996413150631893,39.97826490128139,0.7662940238137985,-7007946.725186229
2009-01-07,CAT,CAT,1,53.18141610030783,0.00795148388911926,0.14668909863208604,0.2168254890995715,-0.41511028056151955,0.8416339418241492,252738177.89649963,-0.01714029365472136,40.79457079936979,0.44938284131225037,-1957962.9832898173
2009-01-07,CVX,CVX,1,49.72147050877383,-0.008798179058285505,0.1900623357797805,-0.1851640730855738,-0.15682238441441831,0.13062715112017287,476093428.8471222,-0.19677437567043676,41.03755051216947,0.39603076688448896,-3169239.9489114285
2009-01-07,DD,DD,1,38.04152688849483,-0.10556835883113791,0.42687239165836455,-0.98922639078169,-0.46663257637012323,-0.46785557706911174,288622407.4943538,0.41504890644037395,34.113425483496286,0.8712878665058809,-35890050.6940124
2009-01-07,DIS,DIS,1,52.281085710054455,0.014769497897793915,0.13268538283459286,0.44524868021689074,-0.2544202038042249,0.20602938908205104,239876507.02438354,-0.06736289498345616,52.37226678897781,0.4826573834926882,-560561.4486976564
2009-01-07,GE,GE,1,46.71865386207663,-0.023809664448977808,0.1540708391505935,-0.6181484979310194,-0.47860814372775606,-0.5575047855563113,784751365.0026512,-0.08680865935122406,23.187048294946834,0.5904170997184526,7196407.999168932
2009-01-07,HD,HD,1,57.06395804238373,0.028356203128837576,0.10907286418072544,1.039899459570566,0.02277263946774921,0.3476111685908947,318465319.55394745,0.1531948304758941,51.744628593832516,0.4332921782250639,6570302.506576359
2009-01-07,HPQ,HPQ,1,58.442795540740725,0.057385141221587554,0.13698674782443396,1.6756406625590945,-0.2196510798855511,0.19756334426113042,586846216.2852345,0.60544685532906,53.555246549608675,0.43712353456563907,34422729.006622314
2009-01-07,IBM,IBM,1,58.39782123274308,0.04794486040765067,0.12560067578502856,1.5268981670038304,-0.15973901295059145,0.5904373679543866,416492666.8270302,0.05561421945637446,49.74948474149777,0.33080716091202256,4957110.328787923
2009-01-07,INTC,INTC,1,49.73345364619738,-0.010077580355736915,0.12882837656492482,-0.3128993976154981,-0.38669049349884,0.11460249966182978,1187903087.3817444,1.208780725946708,35.734814554773976,0.5457953970642158,-18838580.38954258
2009-01-07,JNJ,JNJ,1,50.50024318414583,0.005159310534142536,0.05833055971829085,0.35379811605165834,-0.10507152424532518,0.14168635542048946,508285034.52033997,0.039420880264034786,36.608273347618905,0.1918032093899621,4947661.5589239
2009-01-07,JPM,JPM,1,42.8583233341608,-0.07180821971893658,0.19399927943422507,-1.4805873491562738,-0.13701035579503462,-0.4343331552259464,777099332.8361511,-0.020824990918187458,33.14977615434361,0.8352410797736541,-15757366.129383951
2009-01-07,KO,KO,1,49.96137822142619,0.0002785748388869358,0.05475720296580912,0.02034982240132649,-0.25576518338687626,0.012783721749713095,284452610.89515686,-0.07324503373824376,19.869088265331172,0.24389617978576045,-2253335.4886897206
2009-01-07,MCD,MCD,1,51.98736549897168,-0.0042600268373163,0.07076762572294977,-0.24078958669570127,0.1302229154483936,0.6352985273730098,300562821.38671875,-0.12198419318478859,51.9252707118399,0.2897252022251066,45445.001781493425
2009-01-07,MMM,MMM,1,49.58117046527345,0.01985444894278121,0.09435739483308189,0.841670076962329,-0.23275095961813852,-0.214330641561844,159176327.06347656,-0.0812059259100848,43.82120215169205,0.3514903351759776,2136815.8014875837
2009-01-07,MRK,MRK,1,55.3339310586566,0.03335908713234792,0.20410095653680105,0.6537762036667969,-0.5360134425878014,0.4536008773255258,206100152.24886894,-0.09203406288328098,68.1231047878185,0.3939388054941125,-732898.3811271787
2009-01-07,MSFT,MSFT,1,47.249237507297636,-0.006796200931499352,0.12253854933319865,-0.22184695244006933,-0.3950178013951766,-0.04986063760452275,1033496766.7547226,0.1440790210219891,38.544815919782316,0.4363634623610944,-6265292.691779137
2009-01-07,PFE,PFE,1,53.82341676534233,0.01400125269542829,0.11773109649992629,0.4757027875107623,-0.2484391669825221,0.15711463788334168,333975365.2362423,-0.056600047724380986,55.41044817006436,0.28776135593508956,-8989696.981318235
2009-01-07,PG,PG,1,48.69343461996988,0.00846168417169979,0.07679088830370996,0.44076501046496974,-0.11791483908553302,-0.010756249160685627,458781673.28796387,-0.0791585035398581,32.41099019500216,0.2607425370946812,8800939.31035858
2009-01-07,T,T,1,48.18647329509544,-0.014107192419245518,0.07089610956860053,-0.7959360537601924,-0.24369606746244965,0.0407221715293371,243604081.55364275,0.037500128050449666,50.89088525479643,0.3368713891009997,12075239.733382404
2009-01-07,TRV,TRV,1,47.38601888108164,-0.02604030139543012,0.16391145644757138,-0.6354723936885857,-0.12297760268745883,0.5309331197716887,143505702.26669312,0.28656275684581245,51.26601306299966,0.5592629003365704,-8749.534140512347
2009-01-07,UTX,RTX,1,57.837649806444894,0.04305095529665226,0.1776078136864097,0.9695734529487402,-0.30284907420986307,0.5480090561286772,206386877.82766533,-0.09887417075384264,53.164426516693126,0.3101684345234971,7126320.390924996
2009-01-07,VZ,VZ,1,48.984007942268796,-0.021686329803825122,0.07819052859155531,-1.1094095509755768,-0.1736331249246893,0.13626184836781619,281356824.49482346,0.1265642867489074,40.31456781313966,0.35178612364264933,-4574069.210235983
2009-01-07,WMT,WMT,1,51.015237920236366,0.0008635197905979553,0.045195907848190026,0.07642459963398149,0.2828069552296786,0.0921641990777502,652708625.907898,-0.0886314347212308,48.89437550600873,0.17824801879725455,6410550.946432009
2009-01-07,XOM,XOM,1,50.28722381251344,-0.007074209028965495,0.12204511627635493,-0.23185553817481433,-0.1325304874408727,0.4500174451368082,1467899123.2910156,-0.12166149345787391,42.474318106710946,0.33972512601462906,-3700160.282899618
2009-01-08,AA,AA,1,55.49572518691007,0.09036803782030733,0.3451150171179829,1.0473961820028665,-0.6843512109813331,0.7086589744421055,194628782.0228958,-0.11101336558721897,53.788161719547745,0.7822175809724641,2047465.998151347
2009-01-08,AXP,AXP,1,50.57285620960402,0.04505533258433414,0.23297679914916997,0.7735591311903317,-0.4953625736646988,-0.34389113642265734,189330049.40862656,-0.07892472196981482,50.0357932177176,0.6216974508353748,8371405.400419101
2009-01-08,BA,BA,1,57.977106259821525,0.06868062547666143,0.2197089267499452,1.2503929902643995,-0.4538489192031495,0.6156341332357016,184005650.85983276,-0.16107523900624865,65.32630376912022,0.47008067773479806,5408538.673754543
2009-01-08,BAC,BAC,1,43.95048060819844,-0.037634769654013134,0.253328713069909,-0.5942440428160599,-0.5019522088505823,-0.4913488373799364,976261856.1415672,0.013897399327025495,33.786426994246355,0.7066975449824937,-48628706.11480498
